critic,audience,criticNum,audienceNum,date,film
57%,94%,362,"59,041",2020-03-31,Aladdin
57%,94%,362,"59,041",2020-04-01,Aladdin
57%,94%,362,"59,041",2020-04-02,Aladdin
57%,94%,362,"59,041",2020-04-03,Aladdin
57%,94%,362,"59,041",2020-04-04,Aladdin
57%,94%,362,"59,041",2020-04-05,Aladdin
57%,94%,362,"59,041",2020-04-06,Aladdin
57%,94%,362,"59,041",2020-04-07,Aladdin
57%,94%,362,"59,041",2020-04-08,Aladdin
57%,94%,362,"59,041",2020-04-09,Aladdin
57%,94%,362,"59,041",2020-04-10,Aladdin
57%,94%,362,"59,041",2020-04-11,Aladdin
57%,94%,362,"59,041",2020-04-12,Aladdin
57%,94%,362,"59,041",2020-04-13,Aladdin
57%,94%,362,"59,041",2020-04-14,Aladdin
57%,94%,362,"59,041",2020-04-15,Aladdin
57%,94%,362,"59,041",2020-04-16,Aladdin
57%,94%,362,"59,041",2020-04-17,Aladdin
57%,94%,362,"59,041",2020-04-18,Aladdin
57%,94%,362,"59,041",2020-04-19,Aladdin
57%,94%,362,"59,041",2020-04-20,Aladdin
57%,94%,362,"59,041",2020-04-21,Aladdin
57%,94%,362,"59,041",2020-04-22,Aladdin
57%,94%,362,"59,041",2020-04-23,Aladdin
57%,94%,362,"59,041",2020-04-24,Aladdin
57%,94%,362,"59,041",2020-04-25,Aladdin
57%,94%,362,"59,041",2020-04-26,Aladdin
57%,94%,362,"59,041",2020-04-27,Aladdin
57%,94%,362,"59,041",2020-04-28,Aladdin
57%,94%,362,"59,041",2020-04-29,Aladdin
57%,94%,362,"59,041",2020-04-30,Aladdin
57%,94%,362,"59,041",2020-05-01,Aladdin
57%,94%,362,"59,041",2020-05-02,Aladdin
57%,94%,362,"59,041",2020-05-03,Aladdin
57%,94%,362,"59,041",2020-05-04,Aladdin
57%,94%,362,"59,041",2020-05-05,Aladdin
57%,94%,362,"59,041",2020-05-06,Aladdin
57%,94%,362,"59,041",2020-05-07,Aladdin
57%,94%,362,"59,041",2020-05-08,Aladdin
57%,94%,362,"59,041",2020-05-09,Aladdin
57%,94%,362,"59,041",2020-05-10,Aladdin
57%,94%,362,"59,041",2020-05-11,Aladdin
57%,94%,362,"59,041",2020-05-12,Aladdin
57%,94%,362,"59,041",2020-05-13,Aladdin
57%,94%,362,"59,041",2020-05-14,Aladdin
57%,94%,362,"59,041",2020-05-15,Aladdin
57%,94%,362,"59,041",2020-05-16,Aladdin
57%,94%,362,"59,041",2020-05-17,Aladdin
57%,94%,362,"59,041",2020-05-18,Aladdin
57%,94%,362,"59,041",2020-05-19,Aladdin
57%,94%,362,"59,041",2020-05-20,Aladdin
57%,94%,362,"59,041",2020-05-21,Aladdin
57%,94%,362,"59,041",2020-05-22,Aladdin
57%,94%,362,"59,041",2020-05-23,Aladdin
94%,Audience,47,User Ratings: ,2019-03-24,Shazam!
92%,Audience,62,User Ratings: ,2019-03-25,Shazam!
93%,Audience,69,User Ratings: ,2019-03-26,Shazam!
92%,Audience,76,User Ratings: ,2019-03-27,Shazam!
92%,Audience,78,User Ratings: ,2019-03-28,Shazam!
93%,Audience,81,User Ratings: ,2019-03-29,Shazam!
93%,Audience,91,User Ratings: ,2019-03-30,Shazam!
93%,Audience,91,User Ratings: ,2019-03-31,Shazam!
93%,Audience,91,User Ratings: ,2019-04-01,Shazam!
92%,Audience,112,User Ratings: ,2019-04-02,Shazam!
93%,Audience,177,User Ratings: ,2019-04-04,Shazam!
91%,89%,252,liked it,2019-04-05,Shazam!
91%,90%,258,liked it,2019-04-06,Shazam!
91%,90%,269,liked it,2019-04-07,Shazam!
91%,90%,296,liked it,2019-04-08,Shazam!
91%,90%,308,liked it,2019-04-10,Shazam!
91%,89%,317,liked it,2019-04-11,Shazam!
90%,89%,325,liked it,2019-04-12,Shazam!
90%,88%,329,liked it,2019-04-13,Shazam!
90%,88%,329,liked it,2019-04-14,Shazam!
90%,88%,336,liked it,2019-04-15,Shazam!
90%,88%,336,liked it,2019-04-16,Shazam!
91%,88%,337,liked it,2019-04-17,Shazam!
91%,88%,337,liked it,2019-04-18,Shazam!
90%,88%,339,liked it,2019-04-19,Shazam!
90%,88%,339,liked it,2019-04-20,Shazam!
90%,88%,342,liked it,2019-04-21,Shazam!
90%,88%,342,liked it,2019-04-22,Shazam!
90%,88%,344,liked it,2019-04-23,Shazam!
90%,88%,344,liked it,2019-04-24,Shazam!
90%,88%,344,liked it,2019-04-25,Shazam!
90%,88%,344,liked it,2019-04-26,Shazam!
90%,87%,346,liked it,2019-04-27,Shazam!
90%,87%,346,liked it,2019-04-28,Shazam!
90%,87%,346,liked it,2019-04-29,Shazam!
90%,87%,348,liked it,2019-04-30,Shazam!
90%,87%,349,liked it,2019-05-01,Shazam!
90%,87%,349,liked it,2019-05-02,Shazam!
90%,87%,350,liked it,2019-05-03,Shazam!
90%,87%,350,liked it,2019-05-04,Shazam!
90%,87%,351,liked it,2019-05-05,Shazam!
90%,87%,351,liked it,2019-05-06,Shazam!
90%,87%,351,liked it,2019-05-07,Shazam!
90%,87%,354,liked it,2019-05-08,Shazam!
90%,87%,354,liked it,2019-05-09,Shazam!
90%,87%,354,liked it,2019-05-10,Shazam!
90%,87%,354,liked it,2019-05-11,Shazam!
90%,87%,354,liked it,2019-05-12,Shazam!
90%,87%,354,liked it,2019-05-13,Shazam!
90%,87%,355,liked it,2019-05-14,Shazam!
90%,87%,355,liked it,2019-05-15,Shazam!
90%,87%,355,liked it,2019-05-16,Shazam!
90%,87%,355,liked it,2019-05-17,Shazam!
90%,87%,355,liked it,2019-05-18,Shazam!
90%,87%,356,liked it,2019-05-19,Shazam!
90%,87%,358,liked it,2019-05-20,Shazam!
90%,87%,358,liked it,2019-05-21,Shazam!
90%,Coming,360,Coming,2019-05-22,Shazam!
90%,Coming,360,Coming,2019-05-23,Shazam!
90%,Coming,360,Coming,2019-05-24,Shazam!
90%,Coming,360,Coming,2019-05-25,Shazam!
90%,Coming,360,Coming,2019-05-26,Shazam!
90%,Coming,362,Coming,2019-05-27,Shazam!
90%,Coming,362,Coming,2019-05-28,Shazam!
90%,Coming,362,Coming,2019-05-29,Shazam!
90%,Coming,362,Coming,2019-05-30,Shazam!
90%,Coming,362,Coming,2019-05-31,Shazam!
90%,Coming,362,Coming,2019-06-01,Shazam!
90%,Coming,362,Coming,2019-06-02,Shazam!
90%,86%,365,"User Ratings: 11,790",2019-06-03,Shazam!
90%,86%,365,"User Ratings: 11,790",2019-06-04,Shazam!
90%,86%,365,"User Ratings: 11,790",2019-06-05,Shazam!
90%,86%,365,"User Ratings: 11,790",2019-06-06,Shazam!
90%,86%,365,"User Ratings: 11,840",2019-06-07,Shazam!
90%,86%,365,"User Ratings: 11,840",2019-06-08,Shazam!
90%,86%,365,"User Ratings: 11,946",2019-06-09,Shazam!
90%,86%,365,"User Ratings: 11,954",2019-06-10,Shazam!
90%,86%,365,"User Ratings: 11,966",2019-06-11,Shazam!
90%,86%,365,"User Ratings: 11,966",2019-06-12,Shazam!
90%,86%,365,"User Ratings: 11,966",2019-06-13,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-15,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-16,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-17,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-18,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-19,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-20,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-21,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-22,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-23,Shazam!
90%,86%,368,"User Ratings: 12,199",2019-06-24,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-06-25,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-06-26,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-06-27,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-06-28,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-06-29,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-06-30,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-07-01,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-07-02,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-07-03,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-07-04,Shazam!
91%,86%,370,"User Ratings: 12,654",2019-07-05,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-06,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-07,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-08,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-09,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-10,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-11,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-12,Shazam!
91%,85%,373,"User Ratings: 13,059",2019-07-13,Shazam!
91%,85%,375,"User Ratings: 13,193",2019-07-14,Shazam!
91%,85%,375,"User Ratings: 13,193",2019-07-15,Shazam!
91%,85%,375,"User Ratings: 13,193",2019-07-16,Shazam!
91%,85%,375,"User Ratings: 13,193",2019-07-17,Shazam!
91%,85%,375,"User Ratings: 13,498",2019-07-18,Shazam!
91%,85%,375,"User Ratings: 13,498",2019-07-19,Shazam!
91%,85%,375,"User Ratings: 13,498",2019-07-20,Shazam!
91%,85%,375,"User Ratings: 13,498",2019-07-21,Shazam!
91%,85%,375,"User Ratings: 13,593",2019-07-22,Shazam!
91%,85%,375,"User Ratings: 13,644",2019-07-23,Shazam!
91%,85%,375,"User Ratings: 13,694",2019-07-24,Shazam!
91%,84%,375,"User Ratings: 13,731",2019-07-25,Shazam!
91%,84%,375,"User Ratings: 13,762",2019-07-26,Shazam!
91%,84%,375,"User Ratings: 13,793",2019-07-27,Shazam!
91%,84%,375,"User Ratings: 13,829",2019-07-28,Shazam!
91%,84%,375,"User Ratings: 13,897",2019-07-29,Shazam!
91%,84%,375,"User Ratings: 13,943",2019-07-30,Shazam!
91%,84%,375,"User Ratings: 13,966",2019-07-31,Shazam!
91%,84%,375,"User Ratings: 13,980",2019-08-01,Shazam!
91%,84%,375,"User Ratings: 14,023",2019-08-02,Shazam!
91%,84%,375,"User Ratings: 14,044",2019-08-03,Shazam!
91%,84%,375,"User Ratings: 14,069",2019-08-04,Shazam!
91%,84%,375,"User Ratings: 14,094",2019-08-05,Shazam!
91%,84%,375,"User Ratings: 14,094",2019-08-06,Shazam!
91%,84%,375,"User Ratings: 14,094",2019-08-07,Shazam!
91%,84%,375,"User Ratings: 14,094",2019-08-08,Shazam!
91%,84%,375,"User Ratings: 14,185",2019-08-09,Shazam!
91%,84%,375,"User Ratings: 14,219",2019-08-10,Shazam!
91%,84%,375,"User Ratings: 14,219",2019-08-11,Shazam!
91%,84%,376,"User Ratings: 14,240",2019-08-12,Shazam!
91%,84%,376,"User Ratings: 14,260",2019-08-13,Shazam!
91%,84%,376,"User Ratings: 14,277",2019-08-14,Shazam!
91%,84%,376,"User Ratings: 14,293",2019-08-15,Shazam!
91%,84%,377,"User Ratings: 14,320",2019-08-16,Shazam!
91%,84%,377,"User Ratings: 14,320",2019-08-17,Shazam!
91%,84%,377,"User Ratings: 14,348",2019-08-18,Shazam!
91%,84%,377,"User Ratings: 14,373",2019-08-19,Shazam!
91%,84%,377,"User Ratings: 14,387",2019-08-20,Shazam!
91%,84%,377,"User Ratings: 14,414",2019-08-21,Shazam!
91%,84%,377,"User Ratings: 14,428",2019-08-22,Shazam!
91%,84%,378,"User Ratings: 14,437",2019-08-23,Shazam!
91%,84%,378,"User Ratings: 14,455",2019-08-24,Shazam!
91%,84%,378,"User Ratings: 14,463",2019-08-25,Shazam!
91%,84%,378,"User Ratings: 14,480",2019-08-26,Shazam!
91%,84%,378,"User Ratings: 14,498",2019-08-27,Shazam!
91%,84%,378,"User Ratings: 14,498",2019-08-28,Shazam!
91%,84%,380,"User Ratings: 14,516",2019-08-29,Shazam!
91%,84%,380,"User Ratings: 14,533",2019-08-30,Shazam!
91%,84%,380,"User Ratings: 14,533",2019-08-31,Shazam!
91%,84%,380,"User Ratings: 14,555",2019-09-01,Shazam!
91%,84%,380,"User Ratings: 14,599",2019-09-02,Shazam!
91%,84%,380,"User Ratings: 14,599",2019-09-03,Shazam!
91%,84%,380,"User Ratings: 14,617",2019-09-04,Shazam!
91%,84%,380,"User Ratings: 14,649",2019-09-05,Shazam!
91%,84%,380,"User Ratings: 14,649",2019-09-06,Shazam!
91%,84%,380,"User Ratings: 14,682",2019-09-07,Shazam!
91%,84%,380,"User Ratings: 14,682",2019-09-08,Shazam!
91%,84%,380,"User Ratings: 14,716",2019-09-10,Shazam!
91%,84%,380,"User Ratings: 14,729",2019-09-11,Shazam!
91%,84%,380,"User Ratings: 14,729",2019-09-12,Shazam!
91%,84%,380,"User Ratings: 14,748",2019-09-13,Shazam!
91%,84%,380,"User Ratings: 14,748",2019-09-14,Shazam!
91%,84%,380,"User Ratings: 14,748",2019-09-15,Shazam!
91%,84%,380,"User Ratings: 14,748",2019-09-16,Shazam!
91%,84%,380,"User Ratings: 14,748",2019-09-17,Shazam!
91%,84%,380,"User Ratings: 14,748",2019-09-18,Shazam!
91%,84%,380,"User Ratings: 14,748",2019-09-19,Shazam!
91%,84%,380,"User Ratings: 14,864",2019-09-22,Shazam!
91%,84%,380,"User Ratings: 14,864",2019-09-23,Shazam!
91%,84%,380,"User Ratings: 14,864",2019-09-24,Shazam!
91%,84%,380,"User Ratings: 14,864",2019-09-25,Shazam!
91%,84%,380,"User Ratings: 14,864",2019-09-26,Shazam!
90%,84%,382,"User Ratings: 14,864",2019-09-27,Shazam!
90%,84%,382,"User Ratings: 14,918",2019-09-28,Shazam!
90%,84%,382,"User Ratings: 14,918",2019-09-29,Shazam!
90%,84%,382,"User Ratings: 14,940",2019-09-30,Shazam!
90%,84%,382,"User Ratings: 14,940",2019-10-01,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-02,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-03,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-04,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-05,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-06,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-07,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-08,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-09,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-10,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-11,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-12,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-13,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-14,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-15,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-16,Shazam!
90%,84%,382,"User Ratings: 14,947",2019-10-17,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-18,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-19,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-20,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-21,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-22,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-23,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-24,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-25,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-26,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-27,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-28,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-29,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-30,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-10-31,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-11-01,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-11-02,Shazam!
90%,83%,383,"User Ratings: 15,256",2019-11-03,Shazam!
90%,83%,383,"User Ratings: 15,272",2019-11-04,Shazam!
90%,83%,383,"User Ratings: 15,280",2019-11-05,Shazam!
90%,83%,383,"User Ratings: 15,286",2019-11-06,Shazam!
90%,83%,384,"User Ratings: 15,299",2019-11-07,Shazam!
90%,83%,384,"User Ratings: 15,299",2019-11-08,Shazam!
90%,83%,384,"User Ratings: 15,299",2019-11-09,Shazam!
90%,83%,384,"User Ratings: 15,308",2019-11-10,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-11,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-12,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-13,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-14,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-15,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-16,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-17,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-18,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-19,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-20,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-21,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-22,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-23,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-24,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-25,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-26,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-27,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-28,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-29,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-11-30,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-01,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-02,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-03,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-04,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-05,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-06,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-07,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-08,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-09,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-10,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-11,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-12,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-13,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-14,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-15,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-16,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-17,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-18,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-19,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-20,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-21,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-22,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-23,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-24,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-25,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-26,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-27,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-28,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-29,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-30,Shazam!
90%,83%,384,"User Ratings: 15,322",2019-12-31,Shazam!
90%,83%,384,"User Ratings: 15,322",2020-01-01,Shazam!
90%,83%,384,"User Ratings: 15,322",2020-01-02,Shazam!
90%,83%,384,"User Ratings: 15,322",2020-01-03,Shazam!
90%,83%,384,"User Ratings: 15,322",2020-01-05,Shazam!
90%,83%,384,"User Ratings: 15,322",2020-01-06,Shazam!
90%,83%,384,"User Ratings: 15,322",2020-01-08,Shazam!
90%,83%,384,"User Ratings: 15,322",2020-01-09,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-11,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-12,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-13,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-14,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-15,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-16,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-17,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-18,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-19,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-20,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-21,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-22,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-23,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-24,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-25,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-26,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-27,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-28,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-29,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-30,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-01-31,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-01,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-02,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-03,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-04,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-05,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-06,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-07,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-08,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-09,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-10,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-11,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-12,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-13,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-14,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-15,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-16,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-17,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-18,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-19,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-20,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-21,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-22,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-23,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-24,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-25,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-26,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-27,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-28,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-02-29,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-01,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-02,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-03,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-04,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-05,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-06,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-07,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-08,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-09,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-10,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-11,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-12,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-13,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-14,Shazam!
90%,83%,392,"User Ratings: 16,343",2020-03-15,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-16,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-17,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-18,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-19,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-20,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-21,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-22,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-23,Shazam!
90%,83%,392,"User Ratings: 16,385",2020-03-24,Shazam!
40%,Coming,203,Coming,2019-05-31,Godzilla: King of the Monsters
40%,Coming,217,Coming,2019-06-01,Godzilla: King of the Monsters
39%,Coming,226,Coming,2019-06-02,Godzilla: King of the Monsters
40%,Coming,254,Coming,2019-06-04,Godzilla: King of the Monsters
39%,Coming,270,Coming,2019-06-05,Godzilla: King of the Monsters
40%,85%,274,"15,079",2019-06-06,Godzilla: King of the Monsters
40%,85%,281,"15,749",2019-06-07,Godzilla: King of the Monsters
40%,85%,285,"16,990",2019-06-08,Godzilla: King of the Monsters
40%,85%,285,"17,101",2019-06-09,Godzilla: King of the Monsters
40%,85%,287,"18,046",2019-06-10,Godzilla: King of the Monsters
40%,84%,288,"18,525",2019-06-11,Godzilla: King of the Monsters
40%,84%,286,"19,244",2019-06-12,Godzilla: King of the Monsters
40%,84%,286,"19,430",2019-06-13,Godzilla: King of the Monsters
40%,84%,291,"19,881",2019-06-14,Godzilla: King of the Monsters
40%,84%,291,"19,881",2019-06-15,Godzilla: King of the Monsters
40%,84%,293,"20,868",2019-06-16,Godzilla: King of the Monsters
40%,84%,293,"20,868",2019-06-17,Godzilla: King of the Monsters
40%,83%,298,"21,614",2019-06-18,Godzilla: King of the Monsters
40%,83%,298,"21,741",2019-06-19,Godzilla: King of the Monsters
40%,83%,298,"21,942",2019-06-20,Godzilla: King of the Monsters
40%,83%,301,"22,465",2019-06-21,Godzilla: King of the Monsters
40%,83%,301,"22,465",2019-06-22,Godzilla: King of the Monsters
40%,83%,301,"22,763",2019-06-23,Godzilla: King of the Monsters
41%,83%,303,"23,417",2019-06-25,Godzilla: King of the Monsters
41%,83%,303,"23,417",2019-06-26,Godzilla: King of the Monsters
41%,83%,303,"23,417",2019-06-27,Godzilla: King of the Monsters
40%,83%,305,"23,706",2019-06-28,Godzilla: King of the Monsters
40%,83%,305,"23,706",2019-06-29,Godzilla: King of the Monsters
40%,83%,305,"24,033",2019-06-30,Godzilla: King of the Monsters
40%,83%,305,"24,100",2019-07-01,Godzilla: King of the Monsters
40%,83%,305,"24,144",2019-07-02,Godzilla: King of the Monsters
41%,83%,308,"24,451",2019-07-03,Godzilla: King of the Monsters
41%,83%,308,"24,451",2019-07-04,Godzilla: King of the Monsters
41%,83%,308,"24,451",2019-07-05,Godzilla: King of the Monsters
41%,83%,308,"24,606",2019-07-06,Godzilla: King of the Monsters
41%,83%,308,"24,695",2019-07-07,Godzilla: King of the Monsters
