,url,title,faves,comments,views,tags,date,datetime,year,month
626,https://www.deviantart.com/mayshing/art/Sonic-s-Life-as-a-Star-Brawl-67176966,Sonic's Life as a Star-Brawl,4000,858,136000,[],"Oct 13, 2007",2007-10-13,2007,10
627,https://www.deviantart.com/mayshing/art/Sonic-shadows-commission-1199166,Sonic shadows commission,2000,249,46000,[],"Jan 21, 2003",2003-01-21,2003,1
628,https://www.deviantart.com/mazjojo/art/SONIC-TRANSFORM-276430693,SONIC TRANSFORM,2000,240,54000,[],"Dec 29, 2011",2011-12-29,2011,12
629,https://www.deviantart.com/megane-megane/art/Sonic-Shrug-Emote-499908909,Sonic Shrug Emote,366,48,8000,"['emote', 'emoticon', 'hedgehog', 'sanic', 'sega', 'segasonic', 'sonic', 'sonicteam', 'sonicthehedgehog', 'sonikku', 'animatedemoticon', 'animatedemote', 'gottagofast']","Dec 13, 2014",2014-12-13,2014,12
630,https://www.deviantart.com/megane-megane/art/Sonic-and-Tails-Connected-Icons-506500200,Sonic and Tails Connected Icons,247,8,1000,"['emoticon', 'hedgehog', 'sanic', 'sega', 'segasonic', 'sonic', 'sonicboom', 'sonicteam', 'sonicthehedgehog', 'sonikku', 'tails', 'animatedemoticon', 'animatedemote', 'gottagofast', 'undefinedemote', 'milestailsprower']","Jan 12, 2015",2015-01-12,2015,1
631,https://www.deviantart.com/meggie-meg/art/Sonic-X-Just-Eat-578997251,.:Sonic X:.Just Eat!,1000,0,29000,"['sonicx', 'charmybee', 'creamtherabbit', 'klk', 'shadowthehedgehog', 'mataro', 'killlakill', 'makomankanshoku', 'ryukomatoi']","Dec 20, 2015",2015-12-20,2015,12
632,https://www.deviantart.com/meowyin/art/Sonic-Jessica-Nigri-821537270,Sonic Jessica Nigri,318,2,2000,"['anime', 'blue', 'fan', 'girl', 'hedgehog', 'jessica', 'rings', 'sonic', 'waifu', 'nigri', 'art']","Nov 26, 2019",2019-11-26,2019,11
633,https://www.deviantart.com/metalpandora/art/Always-by-your-side-839241966,Always by your side,555,75,2000,"['sonally', 'sonic', 'sally_acorn', 'sallyacorn']","Apr 24, 2020",2020-04-24,2020,4
634,https://www.deviantart.com/migueruchan/art/Sonic-Riders-Blaze-The-Cat-a-Colores-474012657,Sonic Riders Blaze The Cat (a Colores),858,35,35000,[],"Aug 8, 2014",2014-08-08,2014,8
635,https://www.deviantart.com/miha85/art/Sonic-Stamp-55834326,Sonic Stamp,2000,0,26000,[],"May 21, 2007",2007-05-21,2007,5
636,https://www.deviantart.com/miikanism/art/Sonic-Boom-Sticks-496558818,Sonic Boom - Sticks,937,0,16000,"['knuckles', 'knucklestheechidna', 'sonic', 'sonicboom']","Nov 25, 2014",2014-11-25,2014,11
637,https://www.deviantart.com/miitara/art/Sonic-s-28th-anniversary-802919505,Sonic's 28th anniversary!,1000,31,3000,[],"Jun 23, 2019",2019-06-23,2019,6
638,https://www.deviantart.com/miss-sue-monroe/art/Sonic-N-Foxy-495822485,Sonic N' Foxy,349,44,7000,"['sonic', 'sonicandfoxy', 'sonicthehedgehog', 'fivenightsatfreddys', 'five_nights_at_freddys', 'fivenightsatfreddysfoxy', 'sonicfivenightsatfreddy']","Nov 22, 2014",2014-11-22,2014,11
639,https://www.deviantart.com/missneens/art/Blue-545829787,Blue,623,84,4000,"['80s', '90s', 'adventure', 'amy', 'amyrose', 'anniversary', 'artwork', 'battle', 'bonusstage', 'boxart', 'chaos', 'classic', 'colors', 'console', 'cream', 'cute', 'dreamcast', 'drive', 'drops', 'echidna', 'eggman', 'fan', 'fanart', 'flying', 'fox', 'friends', 'friendship', 'game', 'gamegear', 'gear', 'genesis', 'greenhillzone', 'hedgehog', 'hedgehogx', 'kawaii', 'knuckles', 'mega', 'megadrive', 'miles', 'prower', 'retro', 'robotnik', 'rose', 'sega', 'segasonic', 'shadow', 'shadowtails', 'sky', 'sonadow', 'sonic', 'sonichedgehog', 'sweet', 'sweetcute', 'tails', 'triangle', 'zone', 'segadreamcast', 'tailsamy', 'eggmanrobotnik', 'sonails', 'hedgehogsega', 'cutechaos', 'foxamy', 'x']","Jul 12, 2015",2015-07-12,2015,7
640,https://www.deviantart.com/missneens/art/Sonic-Mania-Studiopolis-Zone-764887241,Sonic Mania: Studiopolis Zone,378,45,1000,"['classic', 'digital', 'echidna', 'fox', 'hedgehog', 'sega', 'sonic', 'tv', 'studiopolis_zone', 'studiopoliszone', 'cartoon', 'classicsonic', 'comic', 'drawingpainting', 'eggman', 'eggmanempire', 'fanart', 'fanartanime', 'fanartdigital', 'knuckles', 'knuckles_the_echidna', 'knucklesechidna', 'knucklessonic', 'knucklestheechidna', 'night', 'painting', 'paintingdigital', 'paintingdrawing', 'segafanart', 'segagenesis', 'segasonic', 'skyline', 'skyscraper', 'sonic_the_hedgehog', 'sonichedgehog', 'sonicthehedgehog', 'tailsmilesprower', 'tailsprower', 'tailsthefox', 'fanartdigitalart', 'segacharacters', 'segadreamcast', 'segamegadrive', 'segasonicthehedgehog', 'drawingdigital', 'eggmanrobotnik', 'sonicmania', 'fanartvideogames', 'tails_the_fox', 'segasonicteam', 'sega_genesis', 'sega_saturn', 'classic_sonic', 'studiopolis', 'sega_dreamcast', 'sega_characters', 'sega_sonic_team', 'sonic_mania', 'classic_sonic_the_hedgehog', 'sonic_mania_fanart', 'sonicmaniaplus', 'sonic_mania_plus', 'sonic_mania_adventures', 'sega_fanart']","Sep 21, 2018",2018-09-21,2018,9
641,https://www.deviantart.com/missneens/art/Sonic-s-Winter-Dream-495976863,Sonic's Winter Dream,546,77,4000,"['acorn', 'amy', 'aura', 'blue', 'boom', 'bow', 'chao', 'chaos', 'christmas', 'classic', 'console', 'cream', 'crystals', 'dream', 'dreamcast', 'drive', 'echidna', 'eggman', 'emerald', 'fanart', 'fanartdigital', 'frozen', 'game', 'gear', 'genesis', 'hat', 'hedgehog', 'hero', 'knuckles', 'mega', 'megadrive', 'miles', 'modern', 'nintendo', 'prower', 'rainbow', 'robotnik', 'rose', 'sally', 'saturn', 'scarf', 'sega', 'shadow', 'silver', 'snow', 'snowman', 'star', 'stars', 'super', 'tails', 'tailsthefox', 'team', 'tiara', 'triple', 'winter', 'xmas', 'knucklestheechidna', 'sonic_the_hedgehog', 'sonicboom', 'soniccharacters', 'sonichedgehog', 'sonicthehedgehog', 'tailsmilesprower', 'snowmanchristmas']","Nov 22, 2014",2014-11-22,2014,11
642,https://www.deviantart.com/missphase/art/Upgrade-Required-479982881,Upgrade Required,992,73,36000,"['crossgender', 'genderbend', 'hedgehog', 'iphone', 'sonica', 'tg', 'rule_63', 'femalesonic', 'snapchat', 'genderbender', 'genderbent', 'genderswap', 'sonic', 'sonicthehedgehog', 'sonique', 'sonikko', 'rule63']","Sep 3, 2014",2014-09-03,2014,9
643,https://www.deviantart.com/misstangshan95/art/Sonic-Unleashing-Hope-Chapter-15-Reflection-649707372,Sonic-Unleashing Hope.Chapter 15 :Reflection,904,68,9000,"['werehog', 'youtube', 'artist', 'commission', 'darkness', 'mirrorreflection', 'narrative', 'pencils', 'penciltraditional', 'reflection', 'sega', 'sonic', 'sonic_the_hedgehog', 'soniccharacters', 'sonicthehedgehog', 'traditionalart', 'segasonicthehedgehog', 'fabercastellpolychromos', 'arttraditional', 'sonicunleashed', 'sonicthewerehog', 'segasonicteam']","Dec 6, 2016",2016-12-06,2016,12
644,https://www.deviantart.com/missyuna/art/Sonic-boom-is-aweshome-439752097,Sonic boom is aweshome,1000,302,35000,[],"Mar 11, 2014",2014-03-11,2014,3
645,https://www.deviantart.com/missyuna/art/Sonic-re-colors-186813247,Sonic re-colors,3000,1000,64000,[],"Nov 20, 2010",2010-11-20,2010,11
646,https://www.deviantart.com/mixweon/art/sonic-82650506,sonic,700,33,9000,[],"Apr 12, 2008",2008-04-12,2008,4
647,https://www.deviantart.com/mizusawa-yuki/art/Sonic-Boom-Hedgehog-Battle-494673043,[Sonic Boom] Hedgehog Battle,786,134,13000,"['battle', 'boom', 'fight', 'hedgehog', 'lyrics', 'rise', 'shadow', 'sonic', 'wii', 'u']","Nov 15, 2014",2014-11-15,2014,11
648,https://www.deviantart.com/mmishee/art/Sonic-Boom-432921379,Sonic Boom,1000,177,12000,[],"Feb 9, 2014",2014-02-09,2014,2
649,https://www.deviantart.com/molegato/art/SANIC-543804877,SANIC,1000,244,9000,"['3d', '3dart', '3dmodel', 'fanart', 'handsome', 'meme', 'model', 'precious', 'sanic', 'sonic', 'videogame', 'wtf', 'sawnic', 'sillywalk', 'stepitup', 'youretooslow', 'threede', 'sillyrun', 'sonicsillyrun', 'sonicthehedgehog']","Jul 3, 2015",2015-07-03,2015,7
650,https://www.deviantart.com/molochtdl/art/Sonic-Head-Angles-837532413,Sonic Head Angles,445,13,2000,"['angle', 'angles', 'character', 'draw', 'fan', 'head', 'heads', 'hedgehog', 'muzzle', 'oc', 'ref', 'reference', 'sheet', 'sonic', 'style', 'tutorial', 'how']","Apr 12, 2020",2020-04-12,2020,4
651,https://www.deviantart.com/motorroach/art/Emi-623904013,Emi,523,104,13000,"['amy', 'mania', 'rose', 'sonic', 'sprite']","Jul 25, 2016",2016-07-25,2016,7
652,https://www.deviantart.com/mp-sonic/art/Sonic-the-Hedgehog-Background-417806640,Sonic the Hedgehog Background,388,28,13000,[],"Dec 5, 2013",2013-12-05,2013,12
653,https://www.deviantart.com/musetrigger/art/Sonic-is-in-68047528,Sonic is in,2000,1000,73000,[],"Oct 23, 2007",2007-10-23,2007,10
654,https://www.deviantart.com/myly14/art/0x0-504391224,0x0,1000,122,11000,"['flowers', 'sonic']","Jan 2, 2015",2015-01-02,2015,1
655,https://www.deviantart.com/myly14/art/Bromance-speedpaint-493750738,Bromance + speedpaint,1000,117,17000,"['boom', 'sonic', 'tails']","Nov 10, 2014",2014-11-10,2014,11
656,https://www.deviantart.com/myly14/art/Can-t-hold-the-darkness-speedpaint-496837663,Can't hold the darkness + speedpaint,2000,132,27000,"['dark', 'sonic']","Nov 27, 2014",2014-11-27,2014,11
657,https://www.deviantart.com/myly14/art/Only-one-way-to-solve-this-629691436,Only one way to solve this...,3000,413,38000,"['shadow', 'sonic', 'animation', 'fighting', 'flash', 'funny', 'gif', 'shadowthehedgehog', 'sonicthehedgehog']","Aug 21, 2016",2016-08-21,2016,8
658,https://www.deviantart.com/myly14/art/SSS-BG-659377682,SSS BG,1000,83,16000,"['shadow', 'silver', 'sonic']","Jan 24, 2017",2017-01-24,2017,1
659,https://www.deviantart.com/myly14/art/Sonic-491424542,Sonic,1000,71,14000,[],"Oct 29, 2014",2014-10-29,2014,10
660,https://www.deviantart.com/myly14/art/Sonic-569281932,Sonic,1000,54,16000,['sonicthehedgehog'],"Oct 30, 2015",2015-10-30,2015,10
661,https://www.deviantart.com/myly14/art/Sonic-Green-Background-614489547,Sonic Green Background,879,87,8000,"['background', 'sonic']","Jun 10, 2016",2016-06-10,2016,6
662,https://www.deviantart.com/myly14/art/Sonic-and-Amy-SR-344810468,Sonic and Amy SR,996,124,33000,[],"Dec 26, 2012",2012-12-26,2012,12
663,https://www.deviantart.com/myly14/art/Sonic-and-Tails-369763735,Sonic and Tails,1000,103,21000,[],"May 5, 2013",2013-05-05,2013,5
664,https://www.deviantart.com/myly14/art/Sonic-ref-sheet-658092398,Sonic ref sheet,931,36,7000,[],"Jan 18, 2017",2017-01-18,2017,1
665,https://www.deviantart.com/myly14/art/Sonic-speedpaint-492481706,Sonic +speedpaint,1000,85,11000,[],"Nov 4, 2014",2014-11-04,2014,11
666,https://www.deviantart.com/myly14/art/Sonic-y-Ameh-402417462,Sonic y Ameh,1000,89,22000,[],"Sep 24, 2013",2013-09-24,2013,9
667,https://www.deviantart.com/myly14/art/sonic-380953893,sonic,1000,77,15000,[],"Jun 26, 2013",2013-06-26,2013,6
668,https://www.deviantart.com/mysterious-d/art/Sonic-the-mini-comic-2-21405303,Sonic the mini comic 2,3000,1000,163000,[],"Aug 5, 2005",2005-08-05,2005,8
669,https://www.deviantart.com/mystix-candy/art/Sonic-Cd-Stamp-88708055,.: Sonic Cd Stamp :.,1000,114,13000,[],"Jun 15, 2008",2008-06-15,2008,6
670,https://www.deviantart.com/namygaga/art/Sonic-in-my-style-834581436,Sonic in my style,848,121,6000,"['anthro', 'fanart', 'furry', 'movie', 'redraw', 'sonic', 'teaser', 'wallpaper', 'namygaga', 'anthropomorphic']","Mar 21, 2020",2020-03-21,2020,3
671,https://www.deviantart.com/namygaga/art/Sonic-in-my-style-Sheet-837524184,Sonic in my style Sheet,645,57,5000,"['design', 'doodle', 'fanart', 'furry', 'movie', 'sheet', 'sonic', 'namygaga', 'anthro', 'anthrofurry', 'anthropomorphic', 'hedgehog']","Apr 12, 2020",2020-04-12,2020,4
672,https://www.deviantart.com/nancher/art/Sonic-21-years-310161752,Sonic +21 years+,1000,153,17000,[],"Jun 23, 2012",2012-06-23,2012,6
673,https://www.deviantart.com/nancher/art/Sonic-345113517,Sonic,1000,201,18000,[],"Dec 27, 2012",2012-12-27,2012,12
674,https://www.deviantart.com/nancher/art/Sonic-Generations-211133072,Sonic Generations,2000,316,51000,[],"May 31, 2011",2011-05-31,2011,5
675,https://www.deviantart.com/nancher/art/Sonic-boom-460390460,Sonic boom,2000,127,20000,[],"Jun 12, 2014",2014-06-12,2014,6
676,https://www.deviantart.com/nancher/art/Sonic-the-hedgehog-Reflections-377318351,Sonic the hedgehog +Reflections+,2000,244,26000,[],"Jun 11, 2013",2013-06-11,2013,6
677,https://www.deviantart.com/nancher/art/Sonic-the-hedgehog-redesign-484163583,Sonic  the hedgehog +redesign+,1000,121,14000,"['sega', 'segasonic', 'sonicboom', 'sonicthehedgehog']","Sep 23, 2014",2014-09-23,2014,9
678,https://www.deviantart.com/nancher/art/sonic-the-hedgehog-TLR-205045042,sonic the hedgehog +TLR+,1000,147,30000,[],"Apr 16, 2011",2011-04-16,2011,4
679,https://www.deviantart.com/natakiro/art/Sonic-EXE-Fan-Button-V1-1-402596509,Sonic.EXE Fan Button V1.1,325,112,7000,[],"Sep 24, 2013",2013-09-24,2013,9
680,https://www.deviantart.com/nenikat/art/Raisin-me-up-508120880,Raisin' me up,1000,123,12000,"['blaze', 'rush', 'sega', 'sonic', 'sonicthehedgehog', 'supersonic', 'burningblaze']","Jan 19, 2015",2015-01-19,2015,1
681,https://www.deviantart.com/nenikat/art/Sonic-X-449015229,Sonic X,758,51,12000,[],"Apr 21, 2014",2014-04-21,2014,4
682,https://www.deviantart.com/nerfuffle/art/Sonic-Redesign-Rouge-328336097,Sonic Redesign- Rouge,1000,106,30000,[],"Sep 21, 2012",2012-09-21,2012,9
683,https://www.deviantart.com/nerkin/art/Classic-Sonic-in-action-680746678,Classic Sonic in action!,646,39,4000,"['action', 'classic', 'digital', 'fanart', 'mania', 'retro', 'sega', 'sonic', 'speed', 'nerkin', 'ohshima', 'art', 'sonicthehedgehog']","May 15, 2017",2017-05-15,2017,5
684,https://www.deviantart.com/nerkin/art/Sonic-20th-Anniversary-182211621,Sonic 20th Anniversary,920,146,21000,[],"Oct 10, 2010",2010-10-10,2010,10
685,https://www.deviantart.com/nerkin/art/Sonic-3-Hidden-Palace-Zone-HD-196431577,Sonic 3 Hidden Palace Zone HD,429,126,17000,[],"Feb 6, 2011",2011-02-06,2011,2
686,https://www.deviantart.com/nerkin/art/Sonic-676499695,Sonic,322,45,1000,"['classic', 'digital', 'fanart', 'naoto', 'retro', 'sega', 'sketch', 'sonic', 'sonicteam', 'ohshima', 'sonicthehedgehog']","Apr 22, 2017",2017-04-22,2017,4
687,https://www.deviantart.com/nerkin/art/Sonic-CD-HD-178532930,Sonic CD HD,732,238,42000,[],"Sep 8, 2010",2010-09-08,2010,9
688,https://www.deviantart.com/nerkin/art/Sonic-Graffiti-133483333,Sonic Graffiti,448,111,32000,[],"Aug 15, 2009",2009-08-15,2009,8
689,https://www.deviantart.com/nerkin/art/Sonic-Tribute-Wallpaper-214563755,Sonic Tribute Wallpaper,592,100,8000,[],"Jun 23, 2011",2011-06-23,2011,6
690,https://www.deviantart.com/nerkin/art/Sonic-Unleashed-100661188,Sonic Unleashed,397,85,12000,[],"Oct 13, 2008",2008-10-13,2008,10
691,https://www.deviantart.com/nerkin/art/Sonic-and-Tails-in-coast-of-Emerald-Hill-472918882,Sonic and Tails in coast of Emerald Hill,1000,192,13000,[],"Aug 3, 2014",2014-08-03,2014,8
692,https://www.deviantart.com/nerkin/art/Tornado-617271442,Tornado,1000,77,8000,"['anniversary', 'classic', 'fanart', 'genesis', 'megadrive', 'ocean', 'plane', 'retro', 'sega', 'sky', 'sonic', 'sonicthehedgehog', 'sunset', 'tails', 'tornado', 'nerkin', 's2hd', 'sonic2hd', 'sonic25th', 'sonics25thanniversary']","Jun 23, 2016",2016-06-23,2016,6
693,https://www.deviantart.com/nibroc-rock/art/Battle-Damage-Sonic-Render-725236727,Battle Damage Sonic Render,642,63,10000,"['3d', 'artwork', 'battled', 'battledamage', 'beated', 'dead', 'graphic', 'hurt', 'pain', 'render', 'sonic', 'nibroc', 'sonicbattledamage', 'defeated', 'sonicthehedgehog', 'nibrocrock']","Jan 12, 2018",2018-01-12,2018,1
694,https://www.deviantart.com/nibroc-rock/art/Boom-Sonic-2019-Render-810403848,Boom Sonic 2019 Render,507,32,4000,"['3d', 'boom', 'boomsonic', 'graphic', 'render', 'sonic', 'sonicboom', 'nibroc', 'boomsonicrol', 'sonic_the_hedgehog', 'sonicthehedgehog', 'nibrocrock', 'sonicboomriseoflyric', 'sonicboomrol']","Aug 20, 2019",2019-08-20,2019,8
695,https://www.deviantart.com/nibroc-rock/art/Classic-Sonic-CD-Pose-563416551,Classic Sonic! CD Pose,823,134,15000,"['3d', 'classic', 'genesis', 'graphic', 'model', 'modern', 'render', 'sonic', 'sonic1', 'sonic2', 'sonic3', 'sonicblast', 'soniccd', 'sonicspinball', 'sonictails', 'sonictripletrouble', 'sonicjam', 'sonicdrift', 'nibroc', 'classictails', 'classiceggman', 'generations', 'sonic3knuckles', 'sonicthehedgehog', 'classicknuckles', 'nibrocrock']","Sep 30, 2015",2015-09-30,2015,9
696,https://www.deviantart.com/nibroc-rock/art/Classic-Sonic-The-Hedgehog-Render-WttP1-4-575237116,"Classic Sonic The Hedgehog, Render WttP1/4",971,95,24000,"['3d', 'amy', 'blast', 'classic', 'graphic', 'metal', 'model', 'past', 'present', 'render', 'rock', 'rosy', 'sonic', 'sonic2', 'sonic3', 'soniccd', 'tails', 'nibroc', 'cilpart', 'old', 'nibrocrock']","Nov 29, 2015",2015-11-29,2015,11
697,https://www.deviantart.com/nibroc-rock/art/Classic-Sonic-Tyson-Heese-Style-in-3D-620032580,Classic Sonic: Tyson Heese Style in 3D,815,73,16000,"['3d', 'archie', 'classic', 'graphic', 'model', 'render', 'sonic', 'style', 'tyson', 'heese', 'nibroc', 'tysonhesse']","Jul 7, 2016",2016-07-07,2016,7
698,https://www.deviantart.com/nibroc-rock/art/Custom-Hero-Gadget-The-Wolf-Render-717461957,Custom Hero: Gadget The Wolf Render,670,68,10000,"['avatar', 'custom', 'defor', 'forces', 'gadget', 'graphic', 'hero', 'model', 'render', 'sonic', 'customhero', 'deefor', 'okawoodwolf', 'sonicforcesavatar', 'gadgetthewolf', 'sonicforcesgadget']","Nov 28, 2017",2017-11-28,2017,11
699,https://www.deviantart.com/nibroc-rock/art/Custom-Hero-Render-681330511,Custom Hero Render,715,111,11000,"['25th', '3d', '3rd', 'artwork', 'buddy', 'character', 'custom', 'fc', 'forces', 'gadget', 'gadgets', 'graphic', 'hero', 'model', 'oc', 'p17', 'playable', 'png', 'render', 'sonic', 'transparent', 'wolf', 'createacharacter', 'project17', 'customhero', 'herothewolf', 'project2017', 'sonicforces', 'buddythewolf', 'wispons', '3rdplayablecharacter', 'sonicthehedgehog', 'sonic2017', 'sonicforcesrender', 'sonic_forces', 'sonicforcesfanart', 'sonicforcessonic']","May 18, 2017",2017-05-18,2017,5
700,https://www.deviantart.com/nibroc-rock/art/Dr-Starline-Render-836658609,Dr. Starline Render,671,46,4000,"['3d', 'doctor', 'dr', 'evan', 'graphic', 'idw', 'joe', 'model', 'render', 'sonic', 'stanley', 'starline', 'adok', 'evanstanley', 'joeadok', 'drstarline']","Apr 5, 2020",2020-04-05,2020,4
701,https://www.deviantart.com/nibroc-rock/art/Female-Cast-Of-Sonic-2020-833070653,Female Cast Of Sonic 2020,924,175,11000,"['alucion', 'amy', 'archie', 'avatar', 'badger', 'bandicoot', 'blaze', 'bunny', 'cat', 'cosmo', 'cream', 'echidna', 'elise', 'hedgehog', 'honey', 'internationalwomensday', 'lady', 'lah', 'lindsey', 'lumina', 'manx', 'maria', 'marine', 'raccoon', 'rosy', 'rouge', 'sally', 'satam', 'shade', 'sonia', 'sonic', 'sonicthehedgehog', 'sonicx', 'sticks', 'tania', 'tekno', 'tiara', 'tikal', 'vanilla', 'wave', 'zeena', 'antia', 'perci', 'nibroc', 'ladygoat', 'tiara_the_manx', 'triois', 'amyrose', 'amyrosethehedgehog', 'rabbit', 'rosytherascal', 'rouge_the_bat', 'rougethebat', 'zooey', 'zeti', 'nibrocrock', 'sticksthebadger', 'sticksthejunglebadger', 'sticks_the_badger', 'amy_rose_fan_art']","Mar 8, 2020",2020-03-08,2020,3
702,https://www.deviantart.com/nibroc-rock/art/Gothic-Amy-Render-766859515,Gothic Amy Render,1000,73,8000,"['2018', 'amy', 'amyrose', 'amythehedgehog', 'artwork', 'goth', 'gothic', 'graphic', 'render', 'sonic', 'gothamy', 'nibroc', 'sonicrunners', 'halloween', 'nibrocrock']","Oct 4, 2018",2018-10-04,2018,10
703,https://www.deviantart.com/nibroc-rock/art/Infinite-Unmasked-Render-716270508,Infinite Unmasked Render,873,167,17000,"['3d', 'forces', 'graphic', 'infinite', 'maskless', 'mechawolf', 'model', 'nick', 'render', 'rip', 'sonic', 'unmasked', 'nibroc', 'maddnsk', 'infiniteface', 'nibrocrock', 'infinitesonicforces', 'infinitesonic', 'infinite_sonic_forces', 'infinitethejackal']","Nov 21, 2017",2017-11-21,2017,11
704,https://www.deviantart.com/nibroc-rock/art/Pixel-Sonic-583722630,Pixel Sonic,632,58,10000,"['3d', 'graphic', 'model', 'pixel', 'render', 'sonic']","Jan 11, 2016",2016-01-11,2016,1
705,https://www.deviantart.com/nibroc-rock/art/Pure-Dreamcast-Sonic-Adventure-Pose-777947877,Pure Dreamcast Sonic Adventure Pose,997,41,8000,"['20th', 'adventure', 'artwork', 'dreamcast', 'model', 'poster', 'sonic', 'nibroc', 'sonicadventure20th', 'anniversary', 'nibrocrock']","Dec 23, 2018",2018-12-23,2018,12
706,https://www.deviantart.com/nibroc-rock/art/SA2-3D-Sonic-Art-Remake-Render-717765974,SA2 3D Sonic Art Remake Render,497,27,6000,"['3d', 'adventure', 'behind', 'graphic', 'hd', 'pose', 'remake', 'remakes', 'render', 'sa2', 'shoes', 'soap', 'soapshoes', 'sonic', 'sonicadventure2', 'nibroc', '2', 'lostrender', 'sonicthehedgehog', 'nibrocrock']","Nov 30, 2017",2017-11-30,2017,11
707,https://www.deviantart.com/nibroc-rock/art/Sonic-06-Style-Sonic-Render-656909322,Sonic 06 Style: Sonic Render,503,0,11000,"['06', '2006', '3d', 'artwork', 'design', 'graphic', 'model', 'render', 'sonic', 'sonicthehedgehog2006', 'sonic06', 'nibroc', 'sonicthehedgehog', 'nibrocrock']","Jan 12, 2017",2017-01-12,2017,1
708,https://www.deviantart.com/nibroc-rock/art/Sonic-06-Upgrades-Gem-Shoes-and-Bounce-Bracelet-700503362,"Sonic 06 Upgrades, Gem Shoes and Bounce Bracelet.",427,31,8000,"['06', '2006', '3d', 'design', 'model', 'nextgen', 'outfit', 'render', 'shoes', 'sky', 'sonic', 'upgrades', 'purplegem', 'nibroc', 'skygem', 'nibrocrock', 'gemshoes', 'volcanothebat', 'volcano_the_bat', 'sonic_the_hedgehog', 'sonicthehedgehog', 'sonicnextgen', 'sonic_the_hedgehog_2006', 'sonic_next_gen']","Aug 23, 2017",2017-08-23,2017,8
709,https://www.deviantart.com/nibroc-rock/art/Sonic-25th-anniversary-Through-the-Eras-582847509,Sonic 25th anniversary: Through the Eras!,850,139,18000,"['anniversary', 'boom', 'classic', 'dreamcast', 'era', 'modern', 'sonic', 'wallpaper']","Jan 7, 2016",2016-01-07,2016,1
710,https://www.deviantart.com/nibroc-rock/art/Sonic-27th-Render-752475070,Sonic 27th Render,642,23,8000,"['3d', 'hedgehog', 'render', 'sonic', 'nibroc', 'nibrocrock']","Jul 1, 2018",2018-07-01,2018,7
711,https://www.deviantart.com/nibroc-rock/art/Sonic-28th-Birthday-Poster-802916580,Sonic 28th Birthday Poster,1000,96,8000,"['28th', '30', 'amy', 'bark', 'bean', 'big', 'birthay', 'blaze', 'chao', 'chaos', 'charmy', 'cheese', 'chip', 'cream', 'cubot', 'custom', 'dark', 'eggman', 'espio', 'fang', 'froggy', 'gadget', 'gamma', 'hero', 'jet', 'johnny', 'knuckles', 'lumina', 'marine', 'metal', 'mighty', 'nega', 'omega', 'omochao', 'orbot', 'poster', 'ray', 'rouge', 'shade', 'shadow', 'silver', 'sonic', 'strom', 'super', 'supersonic', 'tails', 'tiara', 'tikal', 'vector', 'void', 'wave', 'zazz', 'mephiles', 'nibroc', 'zavok', '3', 'anniversary', 'emerl', 'nibrocrock']","Jun 23, 2019",2019-06-23,2019,6
712,https://www.deviantart.com/nibroc-rock/art/Sonic-Adventure-2-Cart-736746467,Sonic Adventure 2 Cart!,370,33,3000,"['2018', 'car', 'cart', 'kart', 'racing', 'render', 'secret', 'sonic', 'sonicr', 'topsecret', 'supersonicracing', 'soniccar', 'sonicracing', 'top', 'sonicinacar']","Mar 22, 2018",2018-03-22,2018,3
713,https://www.deviantart.com/nibroc-rock/art/Sonic-Adventure-DX-Box-Art-Remake-505960207,Sonic Adventure DX Box Art Remake!,487,166,13000,"['102', '3d', 'adventure', 'amy', 'big', 'box', 'boxart', 'dx', 'fake', 'gamma', 'hd', 'hedgehog', 'knuckles', 'modeled', 'remake', 'render', 'sonic', 'tails', 'nibroc', 'e', 'art', 'remastered', 'nibrocrock']","Jan 9, 2015",2015-01-09,2015,1
714,https://www.deviantart.com/nibroc-rock/art/Sonic-Adventure-Sonic-Story-Fin-Remake-582705051,"Sonic Adventure, Sonic Story Fin Remake",586,69,11000,[],"Jan 6, 2016",2016-01-06,2016,1
715,https://www.deviantart.com/nibroc-rock/art/Sonic-Adventure-Upgraded-Render-812706599,Sonic Adventure Upgraded Render,560,18,4000,"['adventure', 'dreamcast', 'graphic', 'model', 'render', 'sonic', 'sonicadventuredx', 'nibroc', 'sonicdventure', 'anniversary', 'upgrade', 'nibrocrock']","Sep 9, 2019",2019-09-09,2019,9
716,https://www.deviantart.com/nibroc-rock/art/Sonic-Boom-Android-Shadow-527187942,Sonic Boom: Android Shadow?,343,48,12000,"['2014', 'bate', 'boom', 'click', 'render', 'shadow', 'sonic', 'nibroc', 'nibrocrock', 'hawaiian']","Apr 16, 2015",2015-04-16,2015,4
717,https://www.deviantart.com/nibroc-rock/art/Sonic-Boom-Era-582452982,Sonic Boom Era,437,50,14000,"['25th', '3d', 'boom', 'cgi', 'deign', 'graphic', 'render', 'renders', 'rock', 'sonic', 'sonicboom', 'nibroc', 'nibrocrock', 'art', 'hedgehog', '25thanniversary', 'hedgehogsonic']","Jan 5, 2016",2016-01-05,2016,1
718,https://www.deviantart.com/nibroc-rock/art/Sonic-Boom-Models-First-Release-433754686,Sonic Boom Models First Release!,430,336,44000,[],"Feb 13, 2014",2014-02-13,2014,2
