Date,Subs,Name,Views
2017-05-31,-670,HowToPRANKItUp,86394
2017-06-01,-347,HowToPRANKItUp,87729
2017-06-02,-77,HowToPRANKItUp,121964
2017-06-03,123,HowToPRANKItUp,108102
2017-06-04,359,HowToPRANKItUp,103675
2017-06-05,-12,HowToPRANKItUp,127641
2017-06-06,-620,HowToPRANKItUp,135198
2017-06-07,-930,HowToPRANKItUp,119604
2017-06-08,-973,HowToPRANKItUp,167181
2017-06-09,-1226,HowToPRANKItUp,307022
2017-06-10,-1295,HowToPRANKItUp,0
2017-06-11,-895,HowToPRANKItUp,141121
2017-06-12,-43,HowToPRANKItUp,259798
2017-06-13,16,HowToPRANKItUp,0
2017-06-14,-99,HowToPRANKItUp,134550
2017-06-15,-5,HowToPRANKItUp,124193
2017-06-16,-48,HowToPRANKItUp,105942
2017-06-17,-192,HowToPRANKItUp,96894
2017-06-18,-47,HowToPRANKItUp,104877
2017-06-19,-165,HowToPRANKItUp,104333
2017-06-20,-86,HowToPRANKItUp,90830
2017-06-21,-141,HowToPRANKItUp,89602
2017-06-22,-188,HowToPRANKItUp,90341
2017-06-23,-123,HowToPRANKItUp,95766
2017-06-24,-179,HowToPRANKItUp,102168
2017-06-25,-196,HowToPRANKItUp,95390
2017-06-26,149,HowToPRANKItUp,102690
2017-06-27,165,HowToPRANKItUp,131697
2017-06-28,117,HowToPRANKItUp,129589
2017-06-29,359,HowToPRANKItUp,145481
2017-06-30,389,HowToPRANKItUp,159520
2017-07-01,-90,HowToPRANKItUp,170359
2017-07-02,126,HowToPRANKItUp,184521
2017-07-03,312,HowToPRANKItUp,249959
2017-07-04,307,HowToPRANKItUp,237952
2017-07-05,220,HowToPRANKItUp,190064
2017-07-06,165,HowToPRANKItUp,219130
2017-07-07,216,HowToPRANKItUp,200083
2017-07-08,175,HowToPRANKItUp,189209
2017-07-09,211,HowToPRANKItUp,189329
2017-07-10,109,HowToPRANKItUp,167423
2017-07-11,241,HowToPRANKItUp,166230
2017-07-12,257,HowToPRANKItUp,168612
2017-07-13,291,HowToPRANKItUp,177021
2017-07-14,389,HowToPRANKItUp,185809
2017-07-15,32,HowToPRANKItUp,0
2017-07-16,271,HowToPRANKItUp,340073
2017-07-17,275,HowToPRANKItUp,170930
2017-07-18,236,HowToPRANKItUp,159742
2017-07-19,101,HowToPRANKItUp,162882
2017-07-20,128,HowToPRANKItUp,156959
2017-07-21,-1207,HowToPRANKItUp,143648
2017-07-22,-264,HowToPRANKItUp,140892
2017-07-23,-36,HowToPRANKItUp,184421
2017-07-24,121,HowToPRANKItUp,155121
2017-07-25,173,HowToPRANKItUp,142770
2017-07-26,39,HowToPRANKItUp,143127
2017-07-27,-8,HowToPRANKItUp,151455
2017-07-28,-47,HowToPRANKItUp,135168
2017-07-29,-95,HowToPRANKItUp,134585
2017-07-30,-953,HowToPRANKItUp,118106
2017-07-31,-128,HowToPRANKItUp,110284
2017-08-01,-190,HowToPRANKItUp,99409
2017-08-02,-108,HowToPRANKItUp,81546
2017-08-03,-42,HowToPRANKItUp,82777
2017-08-04,-117,HowToPRANKItUp,83796
2017-08-05,-228,HowToPRANKItUp,80016
2017-08-06,-79,HowToPRANKItUp,76129
2017-08-07,-143,HowToPRANKItUp,77896
2017-08-08,-230,HowToPRANKItUp,88470
2017-08-09,-232,HowToPRANKItUp,82400
2017-08-10,-192,HowToPRANKItUp,71594
2017-08-11,-197,HowToPRANKItUp,68784
2017-08-12,-213,HowToPRANKItUp,144892
2017-08-13,-272,HowToPRANKItUp,0
2017-08-14,-122,HowToPRANKItUp,73611
2017-08-15,-152,HowToPRANKItUp,71982
2017-08-16,-134,HowToPRANKItUp,0
2017-08-17,-89,HowToPRANKItUp,143929
2017-08-18,-144,HowToPRANKItUp,72442
2017-08-19,-263,HowToPRANKItUp,74373
2017-08-20,-108,HowToPRANKItUp,78714
2017-08-21,-247,HowToPRANKItUp,69145
2017-08-22,-307,HowToPRANKItUp,0
2017-08-23,-126,HowToPRANKItUp,60435
2017-08-24,-167,HowToPRANKItUp,57427
2017-08-25,-416,HowToPRANKItUp,116664
2017-08-26,-216,HowToPRANKItUp,55496
2017-08-27,-367,HowToPRANKItUp,57138
2017-08-28,-341,HowToPRANKItUp,55711
2017-08-29,-301,HowToPRANKItUp,47462
2017-08-30,-360,HowToPRANKItUp,49018
2017-08-31,-163,HowToPRANKItUp,54315
2017-09-01,-275,HowToPRANKItUp,52335
2017-09-02,-359,HowToPRANKItUp,57792
2017-09-03,-238,HowToPRANKItUp,65493
2017-09-04,-158,HowToPRANKItUp,66428
2017-09-05,-271,HowToPRANKItUp,63290
2017-09-06,-244,HowToPRANKItUp,49036
2017-09-07,-208,HowToPRANKItUp,43498
2017-09-08,-244,HowToPRANKItUp,42388
2017-09-09,-149,HowToPRANKItUp,48679
2017-09-10,-172,HowToPRANKItUp,68345
2017-09-11,-144,HowToPRANKItUp,63530
2017-09-12,-104,HowToPRANKItUp,43209
2017-09-13,-64,HowToPRANKItUp,43708
2017-09-14,-227,HowToPRANKItUp,46517
2017-09-15,-168,HowToPRANKItUp,50242
2017-09-16,-162,HowToPRANKItUp,48515
2017-09-17,-92,HowToPRANKItUp,63197
2017-09-18,-68,HowToPRANKItUp,67568
2017-09-19,-144,HowToPRANKItUp,40747
2017-09-20,-225,HowToPRANKItUp,48587
2017-09-21,-14,HowToPRANKItUp,101475
2017-09-22,-106,HowToPRANKItUp,0
2017-09-23,-148,HowToPRANKItUp,60625
2017-09-24,52,HowToPRANKItUp,87171
2017-09-25,-172,HowToPRANKItUp,85671
2017-09-26,186,HowToPRANKItUp,69712
2017-09-27,-145,HowToPRANKItUp,73504
2017-09-28,-1,HowToPRANKItUp,74783
2017-09-29,39,HowToPRANKItUp,59709
2017-09-30,75,HowToPRANKItUp,74228
2017-10-01,-26,HowToPRANKItUp,100465
2017-10-02,-87,HowToPRANKItUp,98957
2017-10-03,-197,HowToPRANKItUp,60687
2017-10-04,-73,HowToPRANKItUp,60155
2017-10-05,-96,HowToPRANKItUp,62536
2017-10-06,-136,HowToPRANKItUp,65190
2017-10-07,-57,HowToPRANKItUp,87474
2017-10-08,14,HowToPRANKItUp,129007
2017-10-09,-31,HowToPRANKItUp,136146
2017-10-10,-453,HowToPRANKItUp,89471
2017-10-11,-212,HowToPRANKItUp,63157
2017-10-12,-130,HowToPRANKItUp,53592
2017-10-13,-177,HowToPRANKItUp,-309664
2017-10-14,-216,HowToPRANKItUp,62482
2017-10-15,-356,HowToPRANKItUp,73849
2017-10-16,-185,HowToPRANKItUp,71524
2017-10-17,-123,HowToPRANKItUp,49649
2017-10-18,-220,HowToPRANKItUp,41912
2017-10-19,-148,HowToPRANKItUp,57408
2017-10-20,-259,HowToPRANKItUp,54179
2017-10-21,-235,HowToPRANKItUp,55823
2017-10-22,-238,HowToPRANKItUp,127667
2017-10-23,-172,HowToPRANKItUp,0
2017-10-24,-165,HowToPRANKItUp,55746
2017-10-25,-173,HowToPRANKItUp,52236
2017-10-26,-182,HowToPRANKItUp,48389
2017-10-27,-183,HowToPRANKItUp,43615
2017-10-28,-124,HowToPRANKItUp,46982
2017-10-29,-278,HowToPRANKItUp,85135
2017-10-30,-180,HowToPRANKItUp,73881
2017-10-31,-249,HowToPRANKItUp,31097
2017-11-01,-293,HowToPRANKItUp,28231
2017-11-02,-256,HowToPRANKItUp,60807
2017-11-03,-281,HowToPRANKItUp,0
2017-11-04,-335,HowToPRANKItUp,37095
2017-11-05,-273,HowToPRANKItUp,49784
2017-11-06,-432,HowToPRANKItUp,38812
2017-11-07,-302,HowToPRANKItUp,26584
2017-11-08,-233,HowToPRANKItUp,24955
2017-11-09,-255,HowToPRANKItUp,26098
2017-11-10,-274,HowToPRANKItUp,39263
2017-11-11,-354,HowToPRANKItUp,38659
2017-11-12,-343,HowToPRANKItUp,37094
2017-11-13,-228,HowToPRANKItUp,35310
2017-11-14,-283,HowToPRANKItUp,-11463
2017-11-15,-226,HowToPRANKItUp,27856
2017-11-16,-236,HowToPRANKItUp,28263
2017-11-17,-235,HowToPRANKItUp,71328
2017-11-18,-298,HowToPRANKItUp,48070
2017-11-19,-249,HowToPRANKItUp,43574
2017-11-20,-198,HowToPRANKItUp,47404
2017-11-21,-307,HowToPRANKItUp,42053
2017-11-22,-230,HowToPRANKItUp,49063
2017-11-23,-263,HowToPRANKItUp,61958
2017-11-24,-357,HowToPRANKItUp,65739
2017-11-25,-338,HowToPRANKItUp,42014
2017-11-26,-357,HowToPRANKItUp,24473
2017-11-27,-224,HowToPRANKItUp,32086
2017-11-28,-183,HowToPRANKItUp,31774
2017-11-29,-232,HowToPRANKItUp,28143
2017-11-30,-193,HowToPRANKItUp,27581
2017-12-01,-392,HowToPRANKItUp,40474
2017-12-02,-231,HowToPRANKItUp,41159
2017-12-03,-270,HowToPRANKItUp,34431
2017-12-04,-1917,HowToPRANKItUp,49469
2017-12-05,-3030,HowToPRANKItUp,121285
2017-12-06,-448,HowToPRANKItUp,50874
2017-12-07,-124,HowToPRANKItUp,47434
2017-12-08,-1067,HowToPRANKItUp,84737
2017-12-09,-383,HowToPRANKItUp,78064
2017-12-10,-335,HowToPRANKItUp,54945
2017-12-11,-128,HowToPRANKItUp,71438
2017-12-12,-55,HowToPRANKItUp,68696
2017-12-13,32,HowToPRANKItUp,69544
2017-12-14,24,HowToPRANKItUp,82049
2017-12-15,18,HowToPRANKItUp,94762
2017-12-16,-47,HowToPRANKItUp,76743
2017-12-17,-882,HowToPRANKItUp,74932
2017-12-18,-280,HowToPRANKItUp,75339
2017-12-19,-110,HowToPRANKItUp,56045
2017-12-20,-502,HowToPRANKItUp,80015
2017-12-21,74,HowToPRANKItUp,92487
2017-12-22,-4,HowToPRANKItUp,77334
2017-12-23,-453,HowToPRANKItUp,59102
2017-12-24,-964,HowToPRANKItUp,74305
2017-12-25,-551,HowToPRANKItUp,45557
2017-12-26,-323,HowToPRANKItUp,56292
2017-12-27,-219,HowToPRANKItUp,48517
2017-12-28,-284,HowToPRANKItUp,48604
2017-12-29,-387,HowToPRANKItUp,37505
2017-12-30,-273,HowToPRANKItUp,37432
2017-12-31,-225,HowToPRANKItUp,45970
2018-01-01,-232,HowToPRANKItUp,55916
2018-01-02,-262,HowToPRANKItUp,54433
2018-01-03,-262,HowToPRANKItUp,59246
2018-01-04,-137,HowToPRANKItUp,57936
2018-01-05,-148,HowToPRANKItUp,59161
2018-01-06,120,HowToPRANKItUp,68514
2018-01-07,-23,HowToPRANKItUp,69467
2018-01-08,150,HowToPRANKItUp,63575
2018-01-09,-78,HowToPRANKItUp,72354
2018-01-10,-1734,HowToPRANKItUp,74388
2018-01-11,-205,HowToPRANKItUp,72434
2018-01-12,-12,HowToPRANKItUp,82984
2018-01-13,-1083,HowToPRANKItUp,107515
2018-01-14,-567,HowToPRANKItUp,105867
2018-01-15,36,HowToPRANKItUp,68798
2018-01-16,42,HowToPRANKItUp,90564
2018-01-17,137,HowToPRANKItUp,79621
2018-01-18,-30,HowToPRANKItUp,67657
2018-01-19,-262,HowToPRANKItUp,79344
2018-01-20,-216,HowToPRANKItUp,74018
2018-01-21,-733,HowToPRANKItUp,70262
2018-01-22,-343,HowToPRANKItUp,75360
2018-01-23,-127,HowToPRANKItUp,63781
2018-01-24,-166,HowToPRANKItUp,50745
2018-01-25,-53,HowToPRANKItUp,81023
2018-01-26,-30,HowToPRANKItUp,97920
2018-01-27,-184,HowToPRANKItUp,94955
2018-01-28,-121,HowToPRANKItUp,80052
2018-01-29,-69,HowToPRANKItUp,69997
2018-01-30,-63,HowToPRANKItUp,91681
2018-01-31,-10,HowToPRANKItUp,81552
2018-02-01,-138,HowToPRANKItUp,81419
2018-02-02,67,HowToPRANKItUp,141930
2018-02-03,-113,HowToPRANKItUp,118718
2018-02-04,-76,HowToPRANKItUp,66187
2018-02-05,-250,HowToPRANKItUp,55774
2018-02-06,-207,HowToPRANKItUp,52629
2018-02-07,-122,HowToPRANKItUp,50930
2018-02-08,-230,HowToPRANKItUp,57214
2018-02-09,6,HowToPRANKItUp,40246
2018-02-10,-332,HowToPRANKItUp,103704
2018-02-11,-293,HowToPRANKItUp,35123
2018-02-12,-799,HowToPRANKItUp,47757
2018-02-13,-817,HowToPRANKItUp,46209
2018-02-14,-269,HowToPRANKItUp,41325
2018-02-15,-223,HowToPRANKItUp,43129
2018-02-16,-96,HowToPRANKItUp,35482
2018-02-17,-423,HowToPRANKItUp,75223
2018-02-18,-155,HowToPRANKItUp,51143
2018-02-19,-169,HowToPRANKItUp,43715
2018-02-20,-99,HowToPRANKItUp,47879
2018-02-21,-382,HowToPRANKItUp,39958
2018-02-22,-115,HowToPRANKItUp,45106
2018-02-23,-209,HowToPRANKItUp,63769
2018-02-24,596,HowToPRANKItUp,87979
2018-02-25,1197,HowToPRANKItUp,224903
2018-02-26,814,HowToPRANKItUp,189557
2018-02-27,-49,HowToPRANKItUp,76696
2018-02-28,-13,HowToPRANKItUp,48728
2018-03-01,-92,HowToPRANKItUp,52718
2018-03-02,8,HowToPRANKItUp,58219
2018-03-03,-100,HowToPRANKItUp,59976
2018-03-04,-93,HowToPRANKItUp,40849
2018-03-05,-109,HowToPRANKItUp,40565
2018-03-06,-120,HowToPRANKItUp,36504
2018-03-07,-305,HowToPRANKItUp,37716
2018-03-08,-107,HowToPRANKItUp,36772
2018-03-09,-132,HowToPRANKItUp,46749
2018-03-10,-316,HowToPRANKItUp,47786
2018-03-11,-148,HowToPRANKItUp,39587
2018-03-12,-156,HowToPRANKItUp,39583
2018-03-13,-86,HowToPRANKItUp,41680
2018-03-14,-194,HowToPRANKItUp,34865
2018-03-15,-242,HowToPRANKItUp,34856
2018-03-16,-221,HowToPRANKItUp,37703
2018-03-17,-252,HowToPRANKItUp,35117
2018-03-18,-191,HowToPRANKItUp,28435
2018-03-19,-113,HowToPRANKItUp,21616
2018-03-20,-170,HowToPRANKItUp,34419
2018-03-21,-303,HowToPRANKItUp,33617
2018-03-22,-187,HowToPRANKItUp,35728
2018-03-23,-220,HowToPRANKItUp,42114
2018-03-24,-215,HowToPRANKItUp,43043
2018-03-25,-106,HowToPRANKItUp,38488
2018-03-26,-181,HowToPRANKItUp,34372
2018-03-27,-261,HowToPRANKItUp,36803
2018-03-28,-167,HowToPRANKItUp,40005
2018-03-29,-70,HowToPRANKItUp,35216
2018-03-30,-67,HowToPRANKItUp,79208
2018-03-31,-56,HowToPRANKItUp,125343
2018-04-01,-622,HowToPRANKItUp,64936
2018-04-02,-942,HowToPRANKItUp,82354
2018-04-03,-318,HowToPRANKItUp,55896
2018-04-04,-183,HowToPRANKItUp,39583
2018-04-05,-231,HowToPRANKItUp,38914
2018-04-06,-1046,HowToPRANKItUp,56856
2018-04-07,-617,HowToPRANKItUp,74448
2018-04-08,155,HowToPRANKItUp,81860
2018-04-09,534,HowToPRANKItUp,145087
2018-04-10,-262,HowToPRANKItUp,57848
2018-04-11,-207,HowToPRANKItUp,31062
2018-04-12,-136,HowToPRANKItUp,26737
2018-04-13,-189,HowToPRANKItUp,33737
2018-04-14,-264,HowToPRANKItUp,43675
2018-04-15,-733,HowToPRANKItUp,35705
2018-04-16,-748,HowToPRANKItUp,41626
2018-04-17,-381,HowToPRANKItUp,27899
2018-04-18,-736,HowToPRANKItUp,61607
2018-04-19,-313,HowToPRANKItUp,45997
2018-04-20,-721,HowToPRANKItUp,46267
2018-04-21,-1382,HowToPRANKItUp,58050
2018-04-22,-775,HowToPRANKItUp,34577
2018-04-23,-339,HowToPRANKItUp,20657
2018-04-24,-230,HowToPRANKItUp,26459
2018-04-25,-274,HowToPRANKItUp,30380
2018-04-26,-475,HowToPRANKItUp,44289
2018-04-27,-244,HowToPRANKItUp,46138
2018-04-28,-455,HowToPRANKItUp,42435
2018-04-29,-590,HowToPRANKItUp,33404
2018-04-30,-629,HowToPRANKItUp,37855
2018-05-01,-326,HowToPRANKItUp,30328
2018-05-02,-319,HowToPRANKItUp,25927
2018-05-03,-254,HowToPRANKItUp,24742
2018-05-04,-607,HowToPRANKItUp,-38695
2018-05-05,-550,HowToPRANKItUp,41471
2018-05-06,-880,HowToPRANKItUp,30055
2018-05-07,-318,HowToPRANKItUp,32415
2018-05-08,-723,HowToPRANKItUp,33489
2018-05-09,-87,HowToPRANKItUp,15250
2018-05-10,-209,HowToPRANKItUp,31046
2018-05-11,-166,HowToPRANKItUp,44512
2018-05-12,-279,HowToPRANKItUp,47782
2018-05-13,-244,HowToPRANKItUp,32064
2018-05-14,-312,HowToPRANKItUp,29765
2018-05-15,-589,HowToPRANKItUp,40238
2018-05-16,-250,HowToPRANKItUp,50629
2018-05-17,-93,HowToPRANKItUp,39304
2018-05-18,-199,HowToPRANKItUp,42697
2018-05-19,-329,HowToPRANKItUp,43208
2018-05-20,-37,HowToPRANKItUp,74403
2018-05-21,79,HowToPRANKItUp,105996
2018-05-22,49,HowToPRANKItUp,92760
2018-05-23,-348,HowToPRANKItUp,79448
2018-05-24,-313,HowToPRANKItUp,102671
2018-05-25,-177,HowToPRANKItUp,70056
2018-05-26,-208,HowToPRANKItUp,53993
2018-05-27,-194,HowToPRANKItUp,55183
2018-05-28,-63,HowToPRANKItUp,48699
2018-05-29,-74,HowToPRANKItUp,45633
2018-05-30,-487,HowToPRANKItUp,56183
2018-05-31,-315,HowToPRANKItUp,50001
2018-06-01,-205,HowToPRANKItUp,48167
2018-06-02,-113,HowToPRANKItUp,47842
2018-06-03,-222,HowToPRANKItUp,45837
2018-06-04,-780,HowToPRANKItUp,39278
2018-06-05,-678,HowToPRANKItUp,36605
2018-06-06,-252,HowToPRANKItUp,31955
2018-06-07,-226,HowToPRANKItUp,31993
2018-06-08,-325,HowToPRANKItUp,31286
2018-06-09,-216,HowToPRANKItUp,32763
2018-06-10,-882,HowToPRANKItUp,50171
2018-06-11,-414,HowToPRANKItUp,37303
2018-06-12,-1108,HowToPRANKItUp,50821
2018-06-13,-244,HowToPRANKItUp,114043
2018-06-14,-771,HowToPRANKItUp,96746
2018-06-15,-1206,HowToPRANKItUp,95664
2018-06-16,-1806,HowToPRANKItUp,84345
2018-06-17,-1592,HowToPRANKItUp,15151
2018-06-18,-906,HowToPRANKItUp,45567
2018-06-19,-1015,HowToPRANKItUp,39784
2018-06-20,-511,HowToPRANKItUp,37680
2018-06-21,-742,HowToPRANKItUp,58272
2018-06-22,-658,HowToPRANKItUp,59718
2018-06-23,-440,HowToPRANKItUp,55439
2018-06-24,-817,HowToPRANKItUp,44333
2018-06-25,-1256,HowToPRANKItUp,51373
2018-06-26,-413,HowToPRANKItUp,42093
2018-06-27,-569,HowToPRANKItUp,50852
2018-06-28,-432,HowToPRANKItUp,46255
2018-06-29,-386,HowToPRANKItUp,42072
2018-06-30,-241,HowToPRANKItUp,46965
2018-07-01,-114,HowToPRANKItUp,58145
2018-07-02,-152,HowToPRANKItUp,53185
2018-07-03,-180,HowToPRANKItUp,47491
2018-07-04,-398,HowToPRANKItUp,52128
2018-07-05,-320,HowToPRANKItUp,52428
2018-07-06,-247,HowToPRANKItUp,46500
2018-07-07,-544,HowToPRANKItUp,46479
2018-07-08,-564,HowToPRANKItUp,48923
2018-07-09,-579,HowToPRANKItUp,48239
2018-07-10,-280,HowToPRANKItUp,44998
2018-07-11,-249,HowToPRANKItUp,28675
2018-07-12,-287,HowToPRANKItUp,40655
2018-07-13,-229,HowToPRANKItUp,29861
2018-07-14,-211,HowToPRANKItUp,30138
2018-07-15,-192,HowToPRANKItUp,37368
2018-07-16,-612,HowToPRANKItUp,46149
2018-07-17,-317,HowToPRANKItUp,30658
2018-07-18,-301,HowToPRANKItUp,30894
2018-07-19,-884,HowToPRANKItUp,39565
2018-07-20,-477,HowToPRANKItUp,102836
2018-07-21,-288,HowToPRANKItUp,29030
2018-07-22,-289,HowToPRANKItUp,40381
2018-07-23,-200,HowToPRANKItUp,39096
2018-07-24,-288,HowToPRANKItUp,38641
2018-07-25,-516,HowToPRANKItUp,50980
2018-07-26,-538,HowToPRANKItUp,36910
2018-07-27,-336,HowToPRANKItUp,26962
2018-07-28,-771,HowToPRANKItUp,37116
2018-07-29,-549,HowToPRANKItUp,33167
2018-07-30,-557,HowToPRANKItUp,33034
2018-07-31,-751,HowToPRANKItUp,114134
2018-08-01,-876,HowToPRANKItUp,34423
2018-08-02,-500,HowToPRANKItUp,31859
2018-08-03,-777,HowToPRANKItUp,36856
2018-08-04,-637,HowToPRANKItUp,20392
2018-08-05,-412,HowToPRANKItUp,28742
2018-08-06,-376,HowToPRANKItUp,25273
2018-08-07,-326,HowToPRANKItUp,23526
2018-08-08,-358,HowToPRANKItUp,21635
2018-08-09,-368,HowToPRANKItUp,21086
2018-08-10,-201,HowToPRANKItUp,23991
2018-08-11,-211,HowToPRANKItUp,23580
2018-08-12,-582,HowToPRANKItUp,-61717
2018-08-13,-369,HowToPRANKItUp,-43544
2018-08-14,-223,HowToPRANKItUp,28134
2018-08-15,-476,HowToPRANKItUp,30166
2018-08-16,-592,HowToPRANKItUp,32401
2018-08-17,-332,HowToPRANKItUp,34234
2018-08-18,-438,HowToPRANKItUp,29727
2018-08-19,-503,HowToPRANKItUp,39072
2018-08-20,-338,HowToPRANKItUp,33422
2018-08-21,-383,HowToPRANKItUp,28097
2018-08-22,-515,HowToPRANKItUp,30186
2018-08-23,-383,HowToPRANKItUp,44049
2018-08-24,-478,HowToPRANKItUp,42228
2018-08-25,-628,HowToPRANKItUp,38438
2018-08-26,-233,HowToPRANKItUp,26363
2018-08-27,-214,HowToPRANKItUp,30184
2018-08-28,-334,HowToPRANKItUp,22321
2018-08-29,-243,HowToPRANKItUp,16939
2018-08-30,-579,HowToPRANKItUp,21779
2018-08-31,-385,HowToPRANKItUp,16315
2018-09-01,-377,HowToPRANKItUp,19236
2018-09-02,-333,HowToPRANKItUp,20049
2018-09-03,-209,HowToPRANKItUp,15752
2018-09-04,-374,HowToPRANKItUp,14783
2018-09-05,-214,HowToPRANKItUp,14721
2018-09-06,-329,HowToPRANKItUp,13177
2018-09-07,23,HowToPRANKItUp,37814
2018-09-08,429,HowToPRANKItUp,101529
2018-09-09,490,HowToPRANKItUp,182276
2018-09-10,-224,HowToPRANKItUp,29796
2018-09-11,-123,HowToPRANKItUp,17190
2018-09-12,-184,HowToPRANKItUp,19155
2018-09-13,-127,HowToPRANKItUp,16243
2018-09-14,-407,HowToPRANKItUp,19461
2018-09-15,-368,HowToPRANKItUp,18858
2018-09-16,-246,HowToPRANKItUp,13813
2018-09-17,-211,HowToPRANKItUp,11271
2018-09-18,-721,HowToPRANKItUp,16485
2018-09-19,-272,HowToPRANKItUp,15746
2018-09-20,-337,HowToPRANKItUp,15375
2018-09-21,-294,HowToPRANKItUp,21238
2018-09-22,-378,HowToPRANKItUp,20920
2018-09-23,-398,HowToPRANKItUp,14230
2018-09-24,-303,HowToPRANKItUp,14688
2018-09-25,-252,HowToPRANKItUp,13079
2018-09-26,-247,HowToPRANKItUp,15319
2018-09-27,-352,HowToPRANKItUp,13964
2018-09-28,-330,HowToPRANKItUp,18988
2018-09-29,-294,HowToPRANKItUp,18696
2018-09-30,-197,HowToPRANKItUp,14274
2018-10-01,-309,HowToPRANKItUp,15101
2018-10-02,-159,HowToPRANKItUp,16596
2018-10-03,-206,HowToPRANKItUp,15564
2018-10-04,-163,HowToPRANKItUp,9589
2018-10-05,-363,HowToPRANKItUp,0
2018-10-06,-284,HowToPRANKItUp,5429
2018-10-07,-372,HowToPRANKItUp,23715
2018-10-08,-207,HowToPRANKItUp,19661
2018-10-09,-149,HowToPRANKItUp,18383
2018-10-10,-104,HowToPRANKItUp,25212
2018-10-11,-95,HowToPRANKItUp,31823
2018-10-12,-151,HowToPRANKItUp,39252
2018-10-13,-227,HowToPRANKItUp,21357
2018-10-14,-475,HowToPRANKItUp,20001
2018-10-15,-140,HowToPRANKItUp,18100
2018-10-16,-292,HowToPRANKItUp,21047
2018-10-17,-167,HowToPRANKItUp,18299
2018-10-18,-117,HowToPRANKItUp,15464
2018-10-19,-274,HowToPRANKItUp,38173
2018-10-20,-266,HowToPRANKItUp,28430
2018-10-21,-333,HowToPRANKItUp,23287
2018-10-22,-1011,HowToPRANKItUp,32377
2018-10-23,-495,HowToPRANKItUp,32202
2018-10-24,-184,HowToPRANKItUp,33586
2018-10-25,-193,HowToPRANKItUp,33957
2018-10-26,-204,HowToPRANKItUp,39482
2018-10-27,-239,HowToPRANKItUp,32645
2018-10-28,-203,HowToPRANKItUp,23296
2018-10-29,-177,HowToPRANKItUp,23740
2018-10-30,-144,HowToPRANKItUp,28154
2018-10-31,-168,HowToPRANKItUp,22374
2018-11-01,-165,HowToPRANKItUp,18673
2018-11-02,-276,HowToPRANKItUp,27477
2018-11-03,-291,HowToPRANKItUp,28679
2018-11-04,-206,HowToPRANKItUp,17143
2018-11-05,-244,HowToPRANKItUp,16380
2018-11-06,-228,HowToPRANKItUp,13877
2018-11-07,-223,HowToPRANKItUp,12264
2018-11-08,-222,HowToPRANKItUp,11320
2018-11-09,-224,HowToPRANKItUp,19838
2018-11-10,-259,HowToPRANKItUp,18156
2018-11-11,-165,HowToPRANKItUp,15184
2018-11-12,-183,HowToPRANKItUp,15586
2018-11-13,-246,HowToPRANKItUp,15610
2018-11-14,-183,HowToPRANKItUp,15047
2018-11-15,-215,HowToPRANKItUp,19787
2018-11-16,-295,HowToPRANKItUp,23882
2018-11-17,-223,HowToPRANKItUp,20060
2018-11-18,-351,HowToPRANKItUp,14225
2018-11-19,-266,HowToPRANKItUp,12699
2018-11-20,-241,HowToPRANKItUp,14626
2018-11-21,-206,HowToPRANKItUp,16733
2018-11-22,-225,HowToPRANKItUp,15157
2018-11-23,-333,HowToPRANKItUp,27585
2018-11-24,-287,HowToPRANKItUp,18875
2018-11-25,-225,HowToPRANKItUp,16749
2018-11-26,-227,HowToPRANKItUp,15202
2018-11-27,-190,HowToPRANKItUp,16048
2018-11-28,-241,HowToPRANKItUp,14247
2018-11-29,-205,HowToPRANKItUp,15779
2018-11-30,-316,HowToPRANKItUp,18382
2018-12-01,-306,HowToPRANKItUp,19549
2018-12-02,-240,HowToPRANKItUp,14865
2018-12-03,-293,HowToPRANKItUp,18470
2018-12-04,-219,HowToPRANKItUp,15348
2018-12-05,-151,HowToPRANKItUp,17520
2018-12-06,-285,HowToPRANKItUp,17321
2018-12-07,-287,HowToPRANKItUp,26917
2018-12-08,-285,HowToPRANKItUp,24623
2018-12-09,-233,HowToPRANKItUp,15457
2018-12-10,-249,HowToPRANKItUp,18565
2018-12-11,-147,HowToPRANKItUp,16383
2018-12-12,-161,HowToPRANKItUp,17314
2018-12-13,-833,HowToPRANKItUp,14204
2018-12-14,-219,HowToPRANKItUp,20182
2018-12-15,-282,HowToPRANKItUp,17175
2018-12-16,-252,HowToPRANKItUp,17917
2018-12-17,-420,HowToPRANKItUp,21536
2018-12-18,-409,HowToPRANKItUp,20524
2018-12-19,-148,HowToPRANKItUp,47092
2018-12-20,-450,HowToPRANKItUp,25982
2018-12-21,-696,HowToPRANKItUp,28729
2018-12-22,-501,HowToPRANKItUp,20506
2018-12-23,-219,HowToPRANKItUp,22544
2018-12-24,-318,HowToPRANKItUp,16631
2018-12-25,-340,HowToPRANKItUp,18454
2018-12-26,-695,HowToPRANKItUp,22636
2018-12-27,-610,HowToPRANKItUp,28425
2018-12-28,-349,HowToPRANKItUp,25545
2018-12-29,-357,HowToPRANKItUp,28727
2018-12-30,-109,HowToPRANKItUp,35720
2018-12-31,-144,HowToPRANKItUp,50761
2019-01-01,-260,HowToPRANKItUp,25198
2019-01-02,-222,HowToPRANKItUp,29949
2019-01-03,-21,HowToPRANKItUp,41697
2019-01-04,-207,HowToPRANKItUp,81421
