month,state,totals,year
3/1/2019,Rhode Island,2640,2019
3/1/2019,South Carolina,33312,2019
3/1/2019,South Dakota,8174,2019
3/1/2019,Tennessee,66433,2019
3/1/2019,Texas,141056,2019
3/1/2019,Utah,82398,2019
3/1/2019,Vermont,4054,2019
3/1/2019,Virgin Islands,140,2019
3/1/2019,Virginia,48527,2019
3/1/2019,Washington,61812,2019
3/1/2019,West Virginia,21859,2019
3/1/2019,Wisconsin,47671,2019
3/1/2019,Wyoming,5880,2019
2/1/2019,Alabama,46203,2019
2/1/2019,Alaska,5233,2019
2/1/2019,Arizona,32776,2019
2/1/2019,Arkansas,20289,2019
2/1/2019,California,96970,2019
2/1/2019,Colorado,40467,2019
2/1/2019,Connecticut,15040,2019
2/1/2019,Delaware,3682,2019
2/1/2019,District of Columbia,364,2019
2/1/2019,Florida,101991,2019
2/1/2019,Georgia,48900,2019
2/1/2019,Guam,178,2019
2/1/2019,Hawaii,1032,2019
2/1/2019,Idaho,16965,2019
2/1/2019,Illinois,190886,2019
2/1/2019,Indiana,71892,2019
2/1/2019,Iowa,15181,2019
2/1/2019,Kansas,15224,2019
2/1/2019,Kentucky,328572,2019
2/1/2019,Louisiana,24345,2019
2/1/2019,Maine,6794,2019
2/1/2019,Mariana Islands,19,2019
2/1/2019,Maryland,12190,2019
2/1/2019,Massachusetts,18604,2019
2/1/2019,Michigan,39073,2019
2/1/2019,Minnesota,50984,2019
2/1/2019,Mississippi,21681,2019
2/1/2019,Missouri,42502,2019
2/1/2019,Montana,8224,2019
2/1/2019,Nebraska,5759,2019
2/1/2019,Nevada,11643,2019
2/1/2019,New Hampshire,10213,2019
2/1/2019,New Jersey,7030,2019
2/1/2019,New Mexico,14727,2019
2/1/2019,New York,28043,2019
2/1/2019,North Carolina,49154,2019
2/1/2019,North Dakota,4420,2019
2/1/2019,Ohio,57518,2019
2/1/2019,Oklahoma,32166,2019
2/1/2019,Oregon,28726,2019
2/1/2019,Pennsylvania,84567,2019
2/1/2019,Puerto Rico,2406,2019
2/1/2019,Rhode Island,2105,2019
2/1/2019,South Carolina,29811,2019
2/1/2019,South Dakota,6992,2019
2/1/2019,Tennessee,62785,2019
2/1/2019,Texas,135931,2019
2/1/2019,Utah,27648,2019
2/1/2019,Vermont,3172,2019
2/1/2019,Virgin Islands,120,2019
2/1/2019,Virginia,41532,2019
2/1/2019,Washington,47674,2019
2/1/2019,West Virginia,18810,2019
2/1/2019,Wisconsin,34612,2019
2/1/2019,Wyoming,4842,2019
1/1/2019,Alabama,44989,2019
1/1/2019,Alaska,4582,2019
1/1/2019,Arizona,29039,2019
1/1/2019,Arkansas,17258,2019
1/1/2019,California,98502,2019
1/1/2019,Colorado,38491,2019
1/1/2019,Connecticut,16324,2019
1/1/2019,Delaware,4119,2019
1/1/2019,District of Columbia,360,2019
1/1/2019,Florida,97486,2019
1/1/2019,Georgia,44839,2019
1/1/2019,Guam,181,2019
1/1/2019,Hawaii,1068,2019
1/1/2019,Idaho,13634,2019
1/1/2019,Illinois,331325,2019
1/1/2019,Indiana,160140,2019
1/1/2019,Iowa,16067,2019
1/1/2019,Kansas,13767,2019
1/1/2019,Kentucky,308573,2019
1/1/2019,Louisiana,21945,2019
1/1/2019,Maine,6682,2019
1/1/2019,Mariana Islands,25,2019
1/1/2019,Maryland,11976,2019
1/1/2019,Massachusetts,19812,2019
1/1/2019,Michigan,35884,2019
1/1/2019,Minnesota,53145,2019
1/1/2019,Mississippi,17416,2019
1/1/2019,Missouri,36657,2019
1/1/2019,Montana,7695,2019
1/1/2019,Nebraska,6635,2019
1/1/2019,Nevada,10920,2019
1/1/2019,New Hampshire,9156,2019
1/1/2019,New Jersey,6892,2019
1/1/2019,New Mexico,11571,2019
1/1/2019,New York,29388,2019
1/1/2019,North Carolina,46230,2019
1/1/2019,North Dakota,4459,2019
1/1/2019,Ohio,49856,2019
1/1/2019,Oklahoma,28793,2019
1/1/2019,Oregon,28668,2019
1/1/2019,Pennsylvania,77420,2019
1/1/2019,Puerto Rico,2368,2019
1/1/2019,Rhode Island,2093,2019
1/1/2019,South Carolina,23546,2019
1/1/2019,South Dakota,6803,2019
1/1/2019,Tennessee,58167,2019
1/1/2019,Texas,119902,2019
1/1/2019,Utah,25082,2019
1/1/2019,Vermont,2417,2019
1/1/2019,Virgin Islands,127,2019
1/1/2019,Virginia,37857,2019
1/1/2019,Washington,56051,2019
1/1/2019,West Virginia,15320,2019
1/1/2019,Wisconsin,34545,2019
1/1/2019,Wyoming,4075,2019
12/1/2018,Alabama,54383,2018
12/1/2018,Alaska,7251,2018
12/1/2018,Arizona,36275,2018
12/1/2018,Arkansas,26272,2018
12/1/2018,California,110017,2018
12/1/2018,Colorado,50544,2018
12/1/2018,Connecticut,16119,2018
12/1/2018,Delaware,5024,2018
12/1/2018,District of Columbia,223,2018
12/1/2018,Florida,120419,2018
12/1/2018,Georgia,58400,2018
12/1/2018,Guam,205,2018
12/1/2018,Hawaii,1106,2018
12/1/2018,Idaho,19937,2018
12/1/2018,Illinois,302031,2018
12/1/2018,Indiana,76653,2018
12/1/2018,Iowa,17188,2018
12/1/2018,Kansas,19707,2018
12/1/2018,Kentucky,404143,2018
12/1/2018,Louisiana,37030,2018
12/1/2018,Maine,9349,2018
12/1/2018,Mariana Islands,10,2018
12/1/2018,Maryland,14251,2018
12/1/2018,Massachusetts,17968,2018
12/1/2018,Michigan,45271,2018
12/1/2018,Minnesota,56506,2018
12/1/2018,Mississippi,31697,2018
12/1/2018,Missouri,56347,2018
12/1/2018,Montana,11523,2018
12/1/2018,Nebraska,7870,2018
12/1/2018,Nevada,13017,2018
12/1/2018,New Hampshire,11247,2018
12/1/2018,New Jersey,7784,2018
12/1/2018,New Mexico,15956,2018
12/1/2018,New York,36322,2018
12/1/2018,North Carolina,51028,2018
12/1/2018,North Dakota,5805,2018
12/1/2018,Ohio,72587,2018
12/1/2018,Oklahoma,40599,2018
12/1/2018,Oregon,36216,2018
12/1/2018,Pennsylvania,98737,2018
12/1/2018,Puerto Rico,2395,2018
12/1/2018,Rhode Island,2196,2018
12/1/2018,South Carolina,31823,2018
12/1/2018,South Dakota,9052,2018
12/1/2018,Tennessee,76042,2018
12/1/2018,Texas,165244,2018
12/1/2018,Utah,24726,2018
12/1/2018,Vermont,3729,2018
12/1/2018,Virgin Islands,122,2018
12/1/2018,Virginia,52942,2018
12/1/2018,Washington,70974,2018
12/1/2018,West Virginia,24786,2018
12/1/2018,Wisconsin,43572,2018
12/1/2018,Wyoming,6666,2018
11/1/2018,Alabama,45345,2018
11/1/2018,Alaska,6645,2018
11/1/2018,Arizona,30385,2018
11/1/2018,Arkansas,24475,2018
11/1/2018,California,106380,2018
11/1/2018,Colorado,44094,2018
11/1/2018,Connecticut,14751,2018
11/1/2018,Delaware,4178,2018
11/1/2018,District of Columbia,290,2018
11/1/2018,Florida,105975,2018
11/1/2018,Georgia,49784,2018
11/1/2018,Guam,191,2018
11/1/2018,Hawaii,1188,2018
11/1/2018,Idaho,15793,2018
11/1/2018,Illinois,296910,2018
11/1/2018,Indiana,69171,2018
11/1/2018,Iowa,17001,2018
11/1/2018,Kansas,17477,2018
11/1/2018,Kentucky,422343,2018
11/1/2018,Louisiana,32383,2018
11/1/2018,Maine,7769,2018
11/1/2018,Mariana Islands,12,2018
11/1/2018,Maryland,13684,2018
11/1/2018,Massachusetts,19392,2018
11/1/2018,Michigan,47460,2018
11/1/2018,Minnesota,48884,2018
11/1/2018,Mississippi,26230,2018
11/1/2018,Missouri,50096,2018
11/1/2018,Montana,10113,2018
11/1/2018,Nebraska,7306,2018
11/1/2018,Nevada,10787,2018
11/1/2018,New Hampshire,10049,2018
11/1/2018,New Jersey,7339,2018
11/1/2018,New Mexico,14338,2018
11/1/2018,New York,33969,2018
11/1/2018,North Carolina,47992,2018
11/1/2018,North Dakota,5861,2018
11/1/2018,Ohio,69894,2018
11/1/2018,Oklahoma,37716,2018
11/1/2018,Oregon,31878,2018
11/1/2018,Pennsylvania,93168,2018
11/1/2018,Puerto Rico,3014,2018
11/1/2018,Rhode Island,2134,2018
11/1/2018,South Carolina,27082,2018
11/1/2018,South Dakota,9456,2018
11/1/2018,Tennessee,71786,2018
11/1/2018,Texas,141813,2018
11/1/2018,Utah,21266,2018
11/1/2018,Vermont,2964,2018
11/1/2018,Virgin Islands,117,2018
11/1/2018,Virginia,46478,2018
11/1/2018,Washington,65316,2018
11/1/2018,West Virginia,22695,2018
11/1/2018,Wisconsin,45446,2018
11/1/2018,Wyoming,5442,2018
10/1/2018,Alabama,37123,2018
10/1/2018,Alaska,7768,2018
10/1/2018,Arizona,25560,2018
10/1/2018,Arkansas,19762,2018
10/1/2018,California,101623,2018
10/1/2018,Colorado,37586,2018
10/1/2018,Connecticut,14477,2018
10/1/2018,Delaware,3418,2018
10/1/2018,District of Columbia,203,2018
10/1/2018,Florida,82628,2018
10/1/2018,Georgia,40579,2018
10/1/2018,Guam,180,2018
10/1/2018,Hawaii,1204,2018
10/1/2018,Idaho,16855,2018
10/1/2018,Illinois,237224,2018
10/1/2018,Indiana,59386,2018
10/1/2018,Iowa,15518,2018
10/1/2018,Kansas,13063,2018
10/1/2018,Kentucky,413568,2018
10/1/2018,Louisiana,24412,2018
10/1/2018,Maine,9299,2018
10/1/2018,Mariana Islands,14,2018
10/1/2018,Maryland,11919,2018
10/1/2018,Massachusetts,17969,2018
10/1/2018,Michigan,40370,2018
10/1/2018,Minnesota,54993,2018
10/1/2018,Mississippi,18379,2018
10/1/2018,Missouri,41162,2018
10/1/2018,Montana,10772,2018
10/1/2018,Nebraska,6358,2018
10/1/2018,Nevada,8971,2018
10/1/2018,New Hampshire,9364,2018
10/1/2018,New Jersey,6718,2018
10/1/2018,New Mexico,11295,2018
10/1/2018,New York,32273,2018
10/1/2018,North Carolina,39478,2018
10/1/2018,North Dakota,6188,2018
10/1/2018,Ohio,51806,2018
10/1/2018,Oklahoma,27641,2018
10/1/2018,Oregon,27591,2018
10/1/2018,Pennsylvania,80946,2018
10/1/2018,Puerto Rico,2760,2018
10/1/2018,Rhode Island,1914,2018
10/1/2018,South Carolina,21279,2018
10/1/2018,South Dakota,9023,2018
10/1/2018,Tennessee,54302,2018
10/1/2018,Texas,112356,2018
10/1/2018,Utah,19215,2018
10/1/2018,Vermont,3234,2018
10/1/2018,Virgin Islands,143,2018
10/1/2018,Virginia,35497,2018
10/1/2018,Washington,48505,2018
10/1/2018,West Virginia,17523,2018
10/1/2018,Wisconsin,37142,2018
10/1/2018,Wyoming,4740,2018
9/1/2018,Alabama,32706,2018
9/1/2018,Alaska,5699,2018
9/1/2018,Arizona,30667,2018
9/1/2018,Arkansas,17072,2018
9/1/2018,California,91975,2018
9/1/2018,Colorado,35347,2018
9/1/2018,Connecticut,12754,2018
9/1/2018,Delaware,2843,2018
9/1/2018,District of Columbia,203,2018
9/1/2018,Florida,78804,2018
9/1/2018,Georgia,36097,2018
9/1/2018,Guam,120,2018
9/1/2018,Hawaii,975,2018
9/1/2018,Idaho,15566,2018
9/1/2018,Illinois,228695,2018
9/1/2018,Indiana,51787,2018
9/1/2018,Iowa,13861,2018
9/1/2018,Kansas,11429,2018
9/1/2018,Kentucky,409385,2018
9/1/2018,Louisiana,25058,2018
9/1/2018,Maine,7926,2018
9/1/2018,Mariana Islands,8,2018
9/1/2018,Maryland,10237,2018
9/1/2018,Massachusetts,16320,2018
9/1/2018,Michigan,34781,2018
9/1/2018,Minnesota,43339,2018
9/1/2018,Mississippi,17683,2018
9/1/2018,Missouri,35005,2018
9/1/2018,Montana,9770,2018
9/1/2018,Nebraska,4763,2018
9/1/2018,Nevada,8486,2018
9/1/2018,New Hampshire,9009,2018
9/1/2018,New Jersey,6138,2018
9/1/2018,New Mexico,11160,2018
9/1/2018,New York,29374,2018
9/1/2018,North Carolina,29572,2018
9/1/2018,North Dakota,5226,2018
9/1/2018,Ohio,45698,2018
9/1/2018,Oklahoma,22160,2018
9/1/2018,Oregon,26644,2018
9/1/2018,Pennsylvania,70420,2018
9/1/2018,Puerto Rico,2490,2018
9/1/2018,Rhode Island,1621,2018
9/1/2018,South Carolina,20159,2018
9/1/2018,South Dakota,7305,2018
9/1/2018,Tennessee,46134,2018
9/1/2018,Texas,121366,2018
9/1/2018,Utah,18221,2018
9/1/2018,Vermont,3590,2018
9/1/2018,Virgin Islands,99,2018
9/1/2018,Virginia,33627,2018
9/1/2018,Washington,42874,2018
9/1/2018,West Virginia,15411,2018
9/1/2018,Wisconsin,33194,2018
9/1/2018,Wyoming,4988,2018
8/1/2018,Alabama,37227,2018
8/1/2018,Alaska,6818,2018
8/1/2018,Arizona,34149,2018
8/1/2018,Arkansas,20502,2018
8/1/2018,California,103019,2018
8/1/2018,Colorado,40922,2018
8/1/2018,Connecticut,14338,2018
8/1/2018,Delaware,2914,2018
8/1/2018,District of Columbia,329,2018
8/1/2018,Florida,89711,2018
8/1/2018,Georgia,40046,2018
8/1/2018,Guam,133,2018
8/1/2018,Hawaii,1129,2018
8/1/2018,Idaho,14312,2018
8/1/2018,Illinois,242864,2018
8/1/2018,Indiana,60712,2018
8/1/2018,Iowa,14306,2018
8/1/2018,Kansas,12690,2018
8/1/2018,Kentucky,411800,2018
8/1/2018,Louisiana,24273,2018
8/1/2018,Maine,6951,2018
8/1/2018,Mariana Islands,13,2018
8/1/2018,Maryland,11281,2018
8/1/2018,Massachusetts,17975,2018
8/1/2018,Michigan,36381,2018
8/1/2018,Minnesota,41548,2018
8/1/2018,Mississippi,20545,2018
8/1/2018,Missouri,37674,2018
8/1/2018,Montana,9309,2018
8/1/2018,Nebraska,4456,2018
8/1/2018,Nevada,9350,2018
8/1/2018,New Hampshire,9005,2018
8/1/2018,New Jersey,7216,2018
8/1/2018,New Mexico,12038,2018
8/1/2018,New York,27145,2018
8/1/2018,North Carolina,39800,2018
8/1/2018,North Dakota,4700,2018
8/1/2018,Ohio,50289,2018
8/1/2018,Oklahoma,24190,2018
8/1/2018,Oregon,25648,2018
8/1/2018,Pennsylvania,74944,2018
8/1/2018,Puerto Rico,2816,2018
8/1/2018,Rhode Island,1733,2018
8/1/2018,South Carolina,27280,2018
8/1/2018,South Dakota,7156,2018
8/1/2018,Tennessee,52483,2018
8/1/2018,Texas,134727,2018
8/1/2018,Utah,22634,2018
8/1/2018,Vermont,2781,2018
8/1/2018,Virgin Islands,59,2018
8/1/2018,Virginia,34578,2018
8/1/2018,Washington,44867,2018
8/1/2018,West Virginia,15366,2018
8/1/2018,Wisconsin,32732,2018
8/1/2018,Wyoming,4445,2018
7/1/2018,Alabama,32572,2018
7/1/2018,Alaska,5714,2018
7/1/2018,Arizona,26359,2018
7/1/2018,Arkansas,19399,2018
7/1/2018,California,94672,2018
7/1/2018,Colorado,37788,2018
7/1/2018,Connecticut,13650,2018
7/1/2018,Delaware,2840,2018
7/1/2018,District of Columbia,246,2018
7/1/2018,Florida,82909,2018
7/1/2018,Georgia,34244,2018
7/1/2018,Guam,145,2018
7/1/2018,Hawaii,1057,2018
7/1/2018,Idaho,14478,2018
7/1/2018,Illinois,198971,2018
7/1/2018,Indiana,60457,2018
7/1/2018,Iowa,10329,2018
7/1/2018,Kansas,11364,2018
7/1/2018,Kentucky,393583,2018
7/1/2018,Louisiana,20229,2018
7/1/2018,Maine,5968,2018
7/1/2018,Mariana Islands,15,2018
7/1/2018,Maryland,10020,2018
7/1/2018,Massachusetts,14275,2018
7/1/2018,Michigan,32443,2018
7/1/2018,Minnesota,36279,2018
7/1/2018,Mississippi,14206,2018
7/1/2018,Missouri,30157,2018
7/1/2018,Montana,7794,2018
7/1/2018,Nebraska,4220,2018
7/1/2018,Nevada,8903,2018
7/1/2018,New Hampshire,8029,2018
7/1/2018,New Jersey,6857,2018
7/1/2018,New Mexico,10485,2018
7/1/2018,New York,22405,2018
7/1/2018,North Carolina,35244,2018
7/1/2018,North Dakota,3791,2018
7/1/2018,Ohio,45689,2018
7/1/2018,Oklahoma,19932,2018
7/1/2018,Oregon,23171,2018
7/1/2018,Pennsylvania,66391,2018
7/1/2018,Puerto Rico,2268,2018
7/1/2018,Rhode Island,1472,2018
7/1/2018,South Carolina,17434,2018
7/1/2018,South Dakota,5385,2018
7/1/2018,Tennessee,48261,2018
7/1/2018,Texas,122071,2018
7/1/2018,Utah,22301,2018
7/1/2018,Vermont,2313,2018
7/1/2018,Virgin Islands,138,2018
7/1/2018,Virginia,32931,2018
7/1/2018,Washington,41040,2018
7/1/2018,West Virginia,13136,2018
7/1/2018,Wisconsin,26598,2018
7/1/2018,Wyoming,4118,2018
6/1/2018,Alabama,32572,2018
6/1/2018,Alaska,6330,2018
6/1/2018,Arizona,28041,2018
6/1/2018,Arkansas,18809,2018
6/1/2018,California,99683,2018
6/1/2018,Colorado,38395,2018
6/1/2018,Connecticut,14440,2018
6/1/2018,Delaware,3211,2018
6/1/2018,District of Columbia,259,2018
6/1/2018,Florida,88991,2018
6/1/2018,Georgia,35963,2018
6/1/2018,Guam,146,2018
6/1/2018,Hawaii,1170,2018
6/1/2018,Idaho,15401,2018
6/1/2018,Illinois,225006,2018
6/1/2018,Indiana,74423,2018
6/1/2018,Iowa,10904,2018
6/1/2018,Kansas,11501,2018
6/1/2018,Kentucky,411606,2018
6/1/2018,Louisiana,22339,2018
6/1/2018,Maine,6156,2018
6/1/2018,Mariana Islands,17,2018
6/1/2018,Maryland,10333,2018
6/1/2018,Massachusetts,15930,2018
6/1/2018,Michigan,33308,2018
6/1/2018,Minnesota,38204,2018
6/1/2018,Mississippi,15858,2018
6/1/2018,Missouri,32616,2018
6/1/2018,Montana,8746,2018
6/1/2018,Nebraska,4418,2018
6/1/2018,Nevada,9442,2018
6/1/2018,New Hampshire,8511,2018
6/1/2018,New Jersey,7413,2018
6/1/2018,New Mexico,11259,2018
6/1/2018,New York,23921,2018
6/1/2018,North Carolina,37350,2018
6/1/2018,North Dakota,4124,2018
6/1/2018,Ohio,47756,2018
6/1/2018,Oklahoma,22471,2018
6/1/2018,Oregon,26685,2018
6/1/2018,Pennsylvania,71106,2018
6/1/2018,Puerto Rico,2522,2018
6/1/2018,Rhode Island,1685,2018
6/1/2018,South Carolina,18597,2018
6/1/2018,South Dakota,5779,2018
6/1/2018,Tennessee,47938,2018
6/1/2018,Texas,108008,2018
6/1/2018,Utah,29176,2018
6/1/2018,Vermont,2725,2018
6/1/2018,Virgin Islands,116,2018
6/1/2018,Virginia,32496,2018
6/1/2018,Washington,44090,2018
6/1/2018,West Virginia,14127,2018
6/1/2018,Wisconsin,26403,2018
6/1/2018,Wyoming,4362,2018
5/1/2018,Alabama,33193,2018
5/1/2018,Alaska,7548,2018
5/1/2018,Arizona,28285,2018
5/1/2018,Arkansas,17667,2018
5/1/2018,California,104498,2018
5/1/2018,Colorado,41583,2018
5/1/2018,Connecticut,14409,2018
5/1/2018,Delaware,3674,2018
5/1/2018,District of Columbia,289,2018
5/1/2018,Florida,95481,2018
5/1/2018,Georgia,39528,2018
5/1/2018,Guam,156,2018
5/1/2018,Hawaii,1187,2018
5/1/2018,Idaho,18243,2018
5/1/2018,Illinois,233963,2018
5/1/2018,Indiana,78143,2018
5/1/2018,Iowa,13766,2018
5/1/2018,Kansas,11062,2018
5/1/2018,Kentucky,395487,2018
5/1/2018,Louisiana,20265,2018
5/1/2018,Maine,6847,2018
5/1/2018,Mariana Islands,13,2018
5/1/2018,Maryland,11990,2018
5/1/2018,Massachusetts,18574,2018
5/1/2018,Michigan,35563,2018
5/1/2018,Minnesota,47533,2018
5/1/2018,Mississippi,15999,2018
5/1/2018,Missouri,31607,2018
5/1/2018,Montana,8952,2018
5/1/2018,Nebraska,5165,2018
5/1/2018,Nevada,10327,2018
5/1/2018,New Hampshire,9875,2018
5/1/2018,New Jersey,8037,2018
5/1/2018,New Mexico,11432,2018
5/1/2018,New York,25621,2018
5/1/2018,North Carolina,43211,2018
5/1/2018,North Dakota,4539,2018
5/1/2018,Ohio,51734,2018
5/1/2018,Oklahoma,21697,2018
5/1/2018,Oregon,28305,2018
5/1/2018,Pennsylvania,75296,2018
5/1/2018,Puerto Rico,2616,2018
5/1/2018,Rhode Island,1887,2018
5/1/2018,South Carolina,17103,2018
5/1/2018,South Dakota,5720,2018
5/1/2018,Tennessee,50613,2018
5/1/2018,Texas,111159,2018
5/1/2018,Utah,31638,2018
5/1/2018,Vermont,2818,2018
5/1/2018,Virgin Islands,136,2018
5/1/2018,Virginia,32135,2018
5/1/2018,Washington,46008,2018
5/1/2018,West Virginia,17108,2018
5/1/2018,Wisconsin,28841,2018
5/1/2018,Wyoming,4820,2018
4/1/2018,Alabama,34915,2018
4/1/2018,Alaska,7367,2018
4/1/2018,Arizona,31658,2018
4/1/2018,Arkansas,18240,2018
4/1/2018,California,121478,2018
4/1/2018,Colorado,47462,2018
4/1/2018,Connecticut,15269,2018
4/1/2018,Delaware,4988,2018
4/1/2018,District of Columbia,321,2018
4/1/2018,Florida,102426,2018
4/1/2018,Georgia,43671,2018
4/1/2018,Guam,155,2018
4/1/2018,Hawaii,1393,2018
4/1/2018,Idaho,16974,2018
4/1/2018,Illinois,238774,2018
4/1/2018,Indiana,78367,2018
4/1/2018,Iowa,17457,2018
4/1/2018,Kansas,13184,2018
4/1/2018,Kentucky,409485,2018
4/1/2018,Louisiana,22491,2018
4/1/2018,Maine,8745,2018
4/1/2018,Mariana Islands,22,2018
4/1/2018,Maryland,14105,2018
4/1/2018,Massachusetts,17983,2018
4/1/2018,Michigan,44190,2018
4/1/2018,Minnesota,64410,2018
4/1/2018,Mississippi,17470,2018
4/1/2018,Missouri,38859,2018
4/1/2018,Montana,9795,2018
4/1/2018,Nebraska,6643,2018
4/1/2018,Nevada,11470,2018
4/1/2018,New Hampshire,11372,2018
4/1/2018,New Jersey,8958,2018
4/1/2018,New Mexico,12859,2018
4/1/2018,New York,33326,2018
4/1/2018,North Carolina,47770,2018
4/1/2018,North Dakota,5793,2018
4/1/2018,Ohio,65456,2018
4/1/2018,Oklahoma,25345,2018
4/1/2018,Oregon,32494,2018
4/1/2018,Pennsylvania,91401,2018
4/1/2018,Puerto Rico,2224,2018
4/1/2018,Rhode Island,2332,2018
4/1/2018,South Carolina,19286,2018
4/1/2018,South Dakota,7040,2018
4/1/2018,Tennessee,53166,2018
4/1/2018,Texas,114704,2018
4/1/2018,Utah,29213,2018
4/1/2018,Vermont,5081,2018
4/1/2018,Virgin Islands,133,2018
4/1/2018,Virginia,37720,2018
4/1/2018,Washington,51693,2018
4/1/2018,West Virginia,22379,2018
4/1/2018,Wisconsin,41542,2018
4/1/2018,Wyoming,5065,2018
3/1/2018,Alabama,50610,2018
3/1/2018,Alaska,7800,2018
3/1/2018,Arizona,41551,2018
3/1/2018,Arkansas,24492,2018
3/1/2018,California,136228,2018
3/1/2018,Colorado,61839,2018
3/1/2018,Connecticut,18091,2018
3/1/2018,Delaware,6298,2018
3/1/2018,District of Columbia,381,2018
3/1/2018,Florida,137997,2018
3/1/2018,Georgia,67791,2018
3/1/2018,Guam,146,2018
3/1/2018,Hawaii,1420,2018
3/1/2018,Idaho,24342,2018
3/1/2018,Illinois,271714,2018
3/1/2018,Indiana,121376,2018
3/1/2018,Iowa,21697,2018
3/1/2018,Kansas,18772,2018
3/1/2018,Kentucky,421247,2018
3/1/2018,Louisiana,31519,2018
3/1/2018,Maine,10684,2018
3/1/2018,Mariana Islands,25,2018
3/1/2018,Maryland,17841,2018
3/1/2018,Massachusetts,22326,2018
3/1/2018,Michigan,59589,2018
3/1/2018,Minnesota,72268,2018
3/1/2018,Mississippi,27387,2018
3/1/2018,Missouri,58076,2018
3/1/2018,Montana,13402,2018
3/1/2018,Nebraska,9048,2018
3/1/2018,Nevada,14322,2018
3/1/2018,New Hampshire,14184,2018
3/1/2018,New Jersey,10195,2018
3/1/2018,New Mexico,18357,2018
3/1/2018,New York,37050,2018
3/1/2018,North Carolina,61950,2018
3/1/2018,North Dakota,6803,2018
3/1/2018,Ohio,91247,2018
3/1/2018,Oklahoma,35317,2018
3/1/2018,Oregon,41616,2018
3/1/2018,Pennsylvania,123031,2018
3/1/2018,Puerto Rico,2072,2018
3/1/2018,Rhode Island,3528,2018
3/1/2018,South Carolina,29427,2018
3/1/2018,South Dakota,10135,2018
3/1/2018,Tennessee,71458,2018
3/1/2018,Texas,161200,2018
3/1/2018,Utah,33649,2018
3/1/2018,Vermont,6177,2018
3/1/2018,Virgin Islands,195,2018
3/1/2018,Virginia,55765,2018
3/1/2018,Washington,66587,2018
3/1/2018,West Virginia,40701,2018
3/1/2018,Wisconsin,56482,2018
3/1/2018,Wyoming,6476,2018
2/1/2018,Alabama,45171,2018
2/1/2018,Alaska,5392,2018
2/1/2018,Arizona,36281,2018
2/1/2018,Arkansas,24266,2018
2/1/2018,California,107649,2018
2/1/2018,Colorado,47221,2018
2/1/2018,Connecticut,15617,2018
2/1/2018,Delaware,4651,2018
2/1/2018,District of Columbia,217,2018
2/1/2018,Florida,119561,2018
2/1/2018,Georgia,57838,2018
2/1/2018,Guam,146,2018
2/1/2018,Hawaii,1074,2018
2/1/2018,Idaho,20359,2018
2/1/2018,Illinois,185288,2018
2/1/2018,Indiana,81904,2018
2/1/2018,Iowa,17387,2018
2/1/2018,Kansas,18016,2018
2/1/2018,Kentucky,417418,2018
2/1/2018,Louisiana,26449,2018
2/1/2018,Maine,7816,2018
2/1/2018,Mariana Islands,20,2018
2/1/2018,Maryland,13245,2018
2/1/2018,Massachusetts,16463,2018
2/1/2018,Michigan,44706,2018
2/1/2018,Minnesota,49636,2018
2/1/2018,Mississippi,25182,2018
2/1/2018,Missouri,49381,2018
2/1/2018,Montana,9983,2018
2/1/2018,Nebraska,7585,2018
2/1/2018,Nevada,12407,2018
2/1/2018,New Hampshire,11486,2018
2/1/2018,New Jersey,8459,2018
2/1/2018,New Mexico,15891,2018
2/1/2018,New York,31129,2018
