,State,Year,Population,deaths_t,rate_t,deaths_s,rate_s,deaths_h,rate_h,deaths_l,rate_l
321,New Jersey,2000.0,8414350,341,4.052600616803437,154.0,1.8302067301692941,184,2.186740508773702,0,0.0
322,New Jersey,2001.0,8492671,370,4.356697674971749,167.0,1.9664013830277896,196,2.3078722818769264,0,0.0
323,New Jersey,2002.0,8552643,415,4.852301212619304,176.0,2.057843405833729,236,2.759380930549773,0,0.0
324,New Jersey,2003.0,8601402,458,5.324713343243346,183.0,2.1275601349640443,267,3.10414511494754,0,0.0
325,New Jersey,2004.0,8634561,454,5.257939575619421,185.0,2.142552470241394,263,3.0458989171539814,0,0.0
326,New Jersey,2005.0,8651974,434,5.016196303872388,136.0,1.571895615960011,293,3.386510407913847,0,0.0
327,New Jersey,2006.0,8661679,492,5.680192027434866,173.0,1.997303294199658,315,3.6367083102479323,0,0.0
328,New Jersey,2007.0,8677885,446,5.139501157252027,165.0,1.901384957279337,279,3.2150691095814246,0,0.0
329,New Jersey,2008.0,8711090,429,4.924756832956611,175.0,2.008933440017265,253,2.9043437732821036,0,0.0
330,New Jersey,2009.0,8755602,411,4.694137536173983,173.0,1.9758778436936717,235,2.683995914844005,0,0.0
331,New Jersey,2010.0,8791894,456,5.1865957437612416,187.0,2.1269592194810354,265,3.0141400703875636,0,0.0
332,New Jersey,2011.0,8821155,482,5.464137065951114,181.0,2.0518854957202315,292,3.3102241146425837,0,0.0
333,New Jersey,2012.0,8864590,444,5.008691885355104,160.0,1.804934012740578,277,3.1247920095571255,0,0.0
334,New Jersey,2013.0,8899339,506,5.6858155420307055,194.0,2.179937184098729,301,3.382273672235657,0,0.0
335,New Jersey,2014.0,8938175,468,5.2359681926120265,194.0,2.1704654473648146,268,2.9983749479060324,0,0.0
336,New Jersey,2015.0,8958013,475,5.30251518947338,189.0,2.1098428859167764,274,3.0587140250856972,11,0.1227950885983309
337,New Jersey,2016.0,8944469,485,5.422345362256832,176.0,1.9676964613550565,304,3.3987484332496427,0,0.0
338,New Jersey,2017.0,9005644,478,5.307782541703847,204.0,2.2652461056644033,265,2.942599107848367,0,0.0
339,New Jersey,2018.0,8908520,420,4.714587832771325,193.0,2.16646536124968,220,2.4695460076421223,0,0.0
340,Iowa,1999.0,2917634,202,6.923418084653524,160.0,5.483895512596851,34,1.1653277964268307,0,0.0
341,Iowa,2000.0,2926324,190,6.492787538222015,157.0,5.365092860530823,31,1.0593495457099078,0,0.0
342,Iowa,2001.0,2931997,191,6.51433135845637,157.0,5.35471216375733,30,1.0231934070873878,0,0.0
343,Iowa,2002.0,2934234,201,6.850169413891326,157.0,5.350629840701185,37,1.2609764592735275,0,0.0
344,Iowa,2003.0,2941999,208,7.070022797424472,178.0,6.050307970872866,27,0.917743343896446,0,0.0
345,Iowa,2004.0,2953635,195,6.602034442305837,155.0,5.24777096696105,33,1.1172673671594493,0,0.0
346,Iowa,2005.0,2964454,201,6.780337964427851,170.0,5.734614198769824,28,0.9445246915620886,0,0.0
347,Iowa,2006.0,2982644,193,6.470768888274967,149.0,4.9955676909480315,43,1.4416738973876868,0,0.0
348,Iowa,2007.0,2999212,157,5.234708316717858,133.0,4.434498128175001,21,0.7001839149750001,0,0.0
349,Iowa,2008.0,3016734,224,7.425248629809589,180.0,5.966717648954134,38,1.259640392556984,0,0.0
350,Iowa,2009.0,3032870,193,6.363609386488705,160.0,5.2755310976072165,24,0.7913296646410826,0,0.0
351,Iowa,2010.0,3046355,213,6.991962525706952,177.0,5.810222380517044,36,1.1817401451899072,0,0.0
352,Iowa,2011.0,3062309,220,7.184121523987292,185.0,6.041193099716587,32,1.044963130761788,0,0.0
353,Iowa,2012.0,3074186,217,7.058779136981301,175.0,5.692563820146211,38,1.2360995723746058,0,0.0
354,Iowa,2013.0,3090416,253,8.18660012114874,221.0,7.151140817288028,28,0.9060268908781213,0,0.0
355,Iowa,2014.0,3107126,241,7.756363919583563,194.0,6.2437120348515,38,1.2229951408472008,0,0.0
356,Iowa,2015.0,3123899,247,7.906785718744428,193.0,6.178176695213257,50,1.6005639106770098,0,0.0
357,Iowa,2016.0,3134693,288,9.187502572022204,228.0,7.273439536184245,58,1.8502609346433605,0,0.0
358,Iowa,2017.0,3145711,293,9.314269492652059,222.0,7.05722807975685,66,2.098094834522307,0,0.0
359,Iowa,2018.0,3156145,282,8.934950707271053,231.0,7.319055366594374,45,1.4257900064794236,0,0.0
360,Alabama,1999.0,4430141,790,17.832389533425687,435.0,9.819100565873637,344,7.76498987278283,0,0.0
361,Alabama,2000.0,4447100,766,17.224708236828494,427.0,9.601762946639383,328,7.375593083132828,0,0.0
362,Alabama,2001.0,4467634,737,16.49642741549554,387.0,8.66230313405261,343,7.677441795814071,0,0.0
363,Alabama,2002.0,4480089,724,16.160393242187823,381.0,8.504295338775636,337,7.522171992565326,0,0.0
364,Alabama,2003.0,4503491,765,16.986822000976577,399.0,8.85979343580347,360,7.993798588694859,0,0.0
365,Alabama,2004.0,4530729,679,14.986550729474219,375.0,8.276813731300194,293,6.466950462055886,0,0.0
366,Alabama,2005.0,4569805,736,16.10572004713549,369.0,8.074742795370918,356,7.790266761929667,0,0.0
367,Alabama,2006.0,4628981,780,16.850360802949936,400.0,8.641210668179454,370,7.993119868065995,0,0.0
368,Alabama,2007.0,4672840,812,17.377012694635383,396.0,8.47450372792563,402,8.602905299560867,0,0.0
369,Alabama,2008.0,4718206,820,17.37948703384295,424.0,8.986466466279769,381,8.075103121822151,0,0.0
370,Alabama,2009.0,4757938,830,17.444531643749876,479.0,10.067386334164086,345,7.251040261558684,0,0.0
371,Alabama,2010.0,4779736,782,16.36073624149953,454.0,9.49843254941277,318,6.653087116108504,0,0.0
372,Alabama,2011.0,4802740,785,16.344836489170763,452.0,9.411294386121256,317,6.600398938939023,0,0.0
373,Alabama,2012.0,4822023,831,17.233430865012465,500.0,10.369091976541796,320,6.636218864986749,0,0.0
374,Alabama,2013.0,4833722,860,17.791672752384187,504.0,10.426747752560036,342,7.075293117808595,0,0.0
375,Alabama,2014.0,4849377,815,16.806282538973562,479.0,9.877557467691211,321,6.619406987742962,0,0.0
376,Alabama,2015.0,4858979,958,19.71607615509349,528.0,10.866480386105806,411,8.458567118730087,0,0.0
377,Alabama,2016.0,4863300,1046,21.508029527275717,550.0,11.309193346081878,475,9.767030617070713,12,0.24674603664178643
378,Alabama,2017.0,4874747,1124,23.057606887085626,573.0,11.754456179982263,527,10.810817463962746,0,0.0
379,Alabama,2018.0,4887871,1064,21.768168595284124,552.0,11.293260399057177,492,10.065732094811832,0,0.0
380,South Dakota,1999.0,750412,73,9.727989424476155,56.0,7.462567229735132,13,1.73238167833137,0,0.0
381,South Dakota,2000.0,754844,56,7.418751424135318,51.0,6.756362904123236,0,0.0,0,0.0
382,South Dakota,2001.0,757972,54,7.124273719873558,43.0,5.673032776936351,10,1.3193099481247328,0,0.0
383,South Dakota,2002.0,760020,61,8.026104576195364,50.0,6.578774242783084,10,1.3157548485566168,0,0.0
384,South Dakota,2003.0,763729,76,9.951173780228327,60.0,7.856189826496047,11,1.440301468190942,0,0.0
385,South Dakota,2004.0,770396,77,9.994859786395567,61.0,7.918005804806879,13,1.6874438600408102,0,0.0
386,South Dakota,2005.0,775493,82,10.57391878456672,71.0,9.155466264685819,11,1.4184525198809015,0,0.0
387,South Dakota,2006.0,783033,77,9.833557461818339,71.0,9.0673062310273,0,0.0,0,0.0
